hash,buyer,seller 
aaUorzacQvAvTDdJFwVGAMtmNgoZSMx1YD5mN29SWaaXo5b1oHZ2Xaz8htYgk75WwqRbbT7RAid3DJn3EyJwzdS,EA76xXkbYdP9FjRFGk2LHVJvHAQqFuc8txQeinftsyX,5VdicNiDHBk1BYFLJ8riGz7waLuyU671SfTFCD3T9Ygz,3.3
5uMXszhM7jwPDgpr7f73Tr95k33aEEsAWVbnnkFXsMJ6JtePfHQ16nbiweEKzGd6krsZFoFJdYHMMq3WmL1V2Lb5,5VdicNiDHBk1BYFLJ8riGz7waLuyU671SfTFCD3T9Ygz,AVai1ewHTKjnM3TxQVDuY8VcXo9bXAjutGY73szmic8B,2.5
UKonPHaAFtf6WFrK2j1KTSJp4rxQPTUAjTK8cUg4N5iTygeuqtSBSHPx4yrAEkFbn4tAGPMd3RzCWvEeEPByuJ3,DxwmNGW5u5k6QTpYH2b2T6qApm955u2Avf2y3cABq45H,572BrUWHxFQ8vygoKpBQLchhx65KFTJ974U66FftX38c,2.82
3iSS268Q7nfsaCzE5oh4ysD8JfUnegsefGZioy6isK7iCy5qNaFi2uPaeYoKmeJdgC8ipS4QvQFc55CpwSo1HXQa,572BrUWHxFQ8vygoKpBQLchhx65KFTJ974U66FftX38c,8ahnwoYiDW1a9NaF6vTicZYUMccMsH3CGnNdjvy3PLGb,2.29
4wubq3mjTsrEDMeHNAZMhGD21Ktr3Ka6neYJpgiAeeKaJEkvxB5QSNdKMiwKo2WQWUqE3YUrv7Yj2KRjCLNTYMwW,38vz44aoMhSN7jzQhQxfso2c7gc9vgKmaT4UBHF9jdFa,5p6XUBfNf5kMuiFhWN6cTKwhPrkrnrwzjfa9RXLHxMdV,2.6999
42vfB8me6ptSdi7ERzkCwYEyu8eXBM7d2wNMdMXavuvxp5y4MK1nG8m5dxSW71jt26Ek6N2f7najYR5aE34w38GP,H5NLAGsTUtH9tDntb59UCuMtACcDSSfoFUtZLZQd2VpQ,Euyp38kmKuoaASEhdwNKumcyExDq8iED3WVtKZ6vc1iw,3.2
4UiWPYxtvKeyZ72qNSyUEAZPUvuUYBZxGQTBLRGhssJHDrLvpRHsVWTuSFLqEGVTpBF9UVETrspeziMxWTodWVxS,7RjuTUhfPgLKAkvzQruNaS9xPdKKa2zJvXqrhjM9tPyY,4KckuiY7waorESBBGBjFWMtVa9v7PkGSK2ZwnuSjLZoL,2.9
2QkVced5DG3gzLz9YmFBByEDmLyc6s3cZHt72bMhkijTKX64SbuybNJNQ8L1p8Tp5fotjYcaNaUWnLW55RLzHrQ3,BFnyxDZnB189a5yi7eqXZdjMrY6kGuBBAyJhwpKgSoqM,4MFUXhp1J5iCiK3hFzj1bVvNk4Z5WXeHWVS1gHQCLz55,2.98
V56S3xRfRFxoGvNa57zJuKNqCkSx9npNv9ZB8GotMDwyhcwgCQ1Eg2vXYMDiVczRWBXYXSAFKSfXNnHNsLWKCv1,EJCZgfb37X8VaWv29Lz5Kgm3mANoikiwsCnqoJzzCmyh,9osJz6UW6uTggqUs12vsVnaaxh8k2GWhJMG6avLcycH6,3
56LL5SR4wzvER6XA3zcmmymuoU43WVUg8bFRkoznpdFHHXY1zyiqXZ7KR1LHjp4aVhF6j9MpdKLg5texZrb3Ty7Z,8mLkVHdx89T9HBg2UuCwDfdKpDXzqxc7VFYTeovafR1B,8bG4UTgxEXTfdBykaydipGAKaXsyEEDQrRzPndztVeVZ,3.29
3gJkdcN6upFoRZdcnEgt7rfDPzS7XaxufJaJaEZ1NZAn3amduPsmCvAzq5WfvAYe7ZKryafNxcdnUkJ7Cb1kx7JD,s9wQPAaC8qyov9qmKuWx1wVmTxPQVQYv7Wo6o8JvcAE,243VKguXH1UTpwKFxUSu5XVMAHstsFtr1yLBE48YsQHf,2.85
5ftAwm4i6V1Z6UsLgoMiXjJRmZ79H8dP8Gy3EFC5GyynLPwPEVeXbMCA3XYQtH6Xd4oYVqhZbh3EXBPRTKe46URy,Es55uAqCVHP44z2cyPb8GhY2m5uLqgA5f5incpUwqxG7,4p1PghREgLARfKRQtbDSYNDZZnnvJMDVAv2Ci1zSCzxR,3.1
2ZLeEbED6zMBeEPkCixqN8jZV7WDqFHDuVxhpfT2gzVrgL6Zva2xnxNND8iz8x5JNrGqVM6GENBvwNEF3dfmrNDs,4LyEkMRccX1uFY2jGmErKQN3wwq4je8QCz3PHvkRrmkq,24yvNuSW1xwKgvF3pgtTPphcyoC5WdFX6KZZxpsuv58Y,2.77
4D7yeVsraoSNckNFuzDHt95GWJrcch9ojxhvCnJ2ZcR4J1SToYP3VUek6MbF2AhWiPT72WLzAy2rwijB3FYR1dW2,24yvNuSW1xwKgvF3pgtTPphcyoC5WdFX6KZZxpsuv58Y,HNsiDebuT7J6AbDvLi8q1YGMF3hiSB7r16tApCAP7qU6,1.95
4w9PuDfK3KgEZYXJPtKAhCYNGZD82U55UK6qSEGG6efaDboRUqugj8CcYmbQ8beBAahvgAAZRd2XJGMucR2ynfY8,9f5gsqwhJSeuNUURmgi5iHcV1mJkUBeUUmEFrhcCSfN8,4bTuuvBcDt9LGvd6pPDhrvQ7Y5MsKbu9CwuPkmoY9gxk,2.69
4nH2iQArSi7KmWRs9tKTRqTaRBbhnpHjsbvteHKh9HKSRELzau4e1Axzf18KSYoNnDyRSfB4uUPsCDPuuJ5paBSa,7wsuMYu17S4muY9Gd82mcdsMB1GrxH4k6b3shwWSyK2S,AezmhDjqgG3BVdWMaEgPQjzbNuAPUm7CbcJcXUrfSiz,2.49
FBJQSLC49zuGHMvaDWsQfshHV8khLpzbdJFaq1MoN1e1fCdhN2m88kqFALr7s884YYuXDoG1yJvndNBnXysWdL7,DZECLjrvAejjp1jnXJZV6hJZTnBt3AAaF4EXpPyA6wkQ,4QNWNpVFvMEfs3mGRWF1sNwhkGBi9vJM51McWXjUuWAu,2.99
2yff3dkWrz3iZiuWY85e3o3L269Ls1susf9X5nrERxXzn7wyLLvtjX9ksGyHcaAS7JVNkPQcRwLqYmdR9pHBfach,CvKuf2AyFgjijK8JD5PVae4LQc8CbNcXgFmAg9FMjPr2,25XEGzvvAqaeAvMW6J8qWxFknmH75BuzEtzqDJMeAPLC,2.49
4Bjg9Tgh3k3hL7MRdxS5imdriLgr4kQMEkKGEbXrhmDfWR6G2fSbY24gqYLeF9CWweBdtmha5XgAeFNvcRjCfG7h,A3GcWootxiLkuPVBsD9GLuDYZo7CY37QpquEQMHhJQAf,HDB4w86zh28Kp12DK9deRSjm8stbWjiMmL34v9eL6q65,2.69
3Q2r7pA3tZKWkaEkwSxycFf4s2XNB9qSj9GyQS9hE3RnAAu9LG9YZrwuV9Te1f7ANSo5FLrwzmFLUkdzXg1NV5uz,HDB4w86zh28Kp12DK9deRSjm8stbWjiMmL34v9eL6q65,Hms9MVSMc14go22KMSVpyb3ZQL1WRCLomXeZRWwfTkoe,3.1
3zn3Yo5RVyZAoeCkppxkKL6zRAaD9Am563r35hCzmxvBFUT5LgEVZapJou3VCM2R1dFyeYaLQ71i7hax2eLFHnWg,Hms9MVSMc14go22KMSVpyb3ZQL1WRCLomXeZRWwfTkoe,GwzP8jt9t4RKNRpPnqDGvRwiQ7LTFYifnYxFgHpv8uNk,2.94
2Ch5nxnL1vytfLvVQ8euRWv8XTuCFgbWM4WnnaJriuz6yhSxyan4S7st1XsH1YmkmSTeM3YraxX25xGYSNsAXJ2b,8rLLc8eQjL9wTpg4FQBkPadmWNKxWuxF418YoWp34LQ4,51DqdX41DBo5NTGs68NHCLeWqJeHtwg2RCnpARs7Rwdv,2.55
4MPi6jUEqmHpghcsZeM1EmQhFBcBVK9ZHkW8nWfjAXmvEBL3rLskpSJbZUxire1CM4b5ncSs2vZxhDv66b5uRK5X,51DqdX41DBo5NTGs68NHCLeWqJeHtwg2RCnpARs7Rwdv,27P9pGthjFkMt8F4XQakngUUs5NsWYXsT2z2HrAs77jU,3
25qfqxCkJTgJ1ePXsoitevC5Xgdfdy7TAsHYQFgF815cMmKpY8XWSqEYrkhoG8pKfuPsbLkDj5zYdQeMRynSSX1x,H4anGPV6BZvgc2JHbAR1C5nGFgu2jfGhcEpPRkecSco1,CoRo1eAb1KuwM5MBXauGBBJgpHw4ddSdsigyYATWmnEE,2.7
44v76QieLyPAkmU9S8F4n3t97TtEjDycQaS3bCvj5K7oHPoV1ZxxSm3CM5yzC4m3DM62K7j7J8b3YPHRov2LiTXQ,8rLLc8eQjL9wTpg4FQBkPadmWNKxWuxF418YoWp34LQ4,TPbC2R3JAHbjjziUbqEYxhsMjJ7fQgHVWyMHDWeFMZS,2.7
5mjEHWiw7Y8WLq6WTiQzYFRwNiy8rgcatMGRafJDEyKGRAh24KV7M77Zf7eeocJSzxRcg3YrQTFrVY7TpkxqwAjo,DrJfmnMuqo1uYmnYKUTaR75Jv5Hbjj4YuY74LNGjoUv8,3Dh5kFDywdmDHVbn9T6qoRn1G1Bc7eUybHHS13ooFgV7,2.7
47Sx18iPcpgkVkwxi8TqNkKXPhJnevU9hHYMuo1jo29aMBEfW3tR7PVQDH9NCuwym91K71EyCt8Y3hNdkAG9YxSc,HvgByFRr8ZNBeUDYz2VhE9ULAJdjyzNShdejyWb8DUvt,uS7rKR4pevNKrZ2FEZURXvunXA36Rde9h4SXM3GuRxE,2.45
4eHFCPngefCte7C1mXk61UPPr9VbUv7V276HrLEnkpLLx68mJXcKZAsfeBR27Xd9Ftb2PhbB4or7BEa2YJyX9CCX,uS7rKR4pevNKrZ2FEZURXvunXA36Rde9h4SXM3GuRxE,LZDDvrD74R6kKYHXh4N4V32VsRVjQ4c9ipqhQnh2YQB,2.99
3hv2PvbreCVGrarkZ3yc9JAbfLhRvc95BGb4xXKDodEuc8u2enx4wNmP3u4YLeTiMVKr85VKEkAgCmxZbCjpdfzp,B8FLAGu6sh5VAip8eYTjff83JvNrhFmScanpAwQDepRT,ST3bmPW3kJ6n4GnpxSuccWzme9wAH1T3YkCbDbv76ia,2.4
44rECBogVHVp2zqeR9RAVK6bUmEeyuhccKdLYqzU9SC8y3kHDdJqYKQzTjHCB8bFoQN1ffydYrRvL1HGSeshYhvA,ST3bmPW3kJ6n4GnpxSuccWzme9wAH1T3YkCbDbv76ia,C3qAPPjhi5iq5jEU7Dr8uZcXxJ6N8JWyLsDmvmpWYxY2,3.2
2iupePef6AYoKReDWWWyJULEAMJBJzozxg3L8kqXeoQwjin4LBuVynTLcH8YcgrDUFi2ShiCt1fFCgngYKDJGXki,6bhE7MFUxno334tvF2tAnvxqJKNukcs58TcnJDPm7Yd5,6qW6D88tXmjv91n3Gbd9dKdZVpQQDqBE1VEQQFPLFJcB,2.55
5S6Z1YHBpndcEhSwjESp61oqgZ2phERgaBTXAfCqNZrmpHd9nBZwwXsLqYBZH375ew2agBBM7B7GjcXB3MMBgF9D,8yJPvQiCbts9B9HV3ri5Qac2UU2zdkzyVKFBAbX4K2ck,9PGvNU8xdjoNhRQUPXGR8evaNNfQBNknxxkiLe7MowzW,2.6
39Y1UvK9QSpcSEwvA8su2e5rR4yvNobGjEfrbPtxLurTAQfcTLqodtBkQhcFrMgGSphx9HBcJXeSG1WF3h8jGJde,9PGvNU8xdjoNhRQUPXGR8evaNNfQBNknxxkiLe7MowzW,FL5sD6PT9SNhC4SLpFh22RK8NA9N7qkDVfo8uMTe3wR7,3.25
2doSHojq8k7ZVZhSd8AKr8wJJWZCocqjdd27R5KqGvXR51fNaPxuzjdSjr4U6kmpb7zivHZ3w9o7AQCDkQvBnzJi,FL5sD6PT9SNhC4SLpFh22RK8NA9N7qkDVfo8uMTe3wR7,Dw1xgxrx2SVzF9jLENShWhPSgG2aiJSRm814vfYvX3Xf,2.5
5tZRKWL7wss3DEwZJrtsC5NNbmSvuGhdsBJLDEE6jpoNFg4Q6a9obFrYXvvYpyiHkbHw3ASkyWcAM858QZJ9GCsk,Hm6BjZXsdbvBYCxv4srhNusbrTGad2ynnafJ8topwdF8,FLooWpUJ471gn93AfbwdrpuCHX97nVJFTAL4MVAGgj23,3.444
52oN5iwX699Q9UG9EdoxsKmYzDPfqZSLk8W8q75ykEqvpc4PtTcEnUTxA3jqHJFeViFQ6m8akJeucPqaoShyGn3c,FLooWpUJ471gn93AfbwdrpuCHX97nVJFTAL4MVAGgj23,B3vf3an53PPbJhm27ygPK6X1boQc61M6bRTP62jxM2Sq,2.79
23F8QGndp9noFJFcUm81WMXyqN6yzoE8D56VtDeVNabZ6bMPZ13iJ4razNc9XSoGZxDA76FQ8gASZLCrESvoGduH,7Wbwc2Z1PaHtqTGVhru7MJHJYyA3o93LZhkGNx4Yv2A5,FGf2BpPSiKR1s7Me72s396RhDZzVm2ECCGpd37BDUuAw,2.94
3uu29DcxQHrVNnVPxdDtnMKp7yNuzQ3FyVUoVTyxLn78CC37j41ER9ZBdqt5NDmYLuWWKLwzp2fwXg5kTkdFYBCm,3JhGnzvGbpRmXABnWwJk6mNvKXFimuDou2c1Mbe5rhjA,HWMhDPVorAGPSwAiojT2xbey4fwUWaxL9gPwGgxHuxJx,2.989
3YTZ7xX8CnQS6nLGDhY5YBXSZP1cjwvSeSbVxC1nmwngtYAzTHztQHzHXQCZhy4svzeBUFJAHGPmwMwhXc5BrmKw,8J5RjtA7FkYQaLdDvxyhhetDzzbsjEjoDggxh9Grrvx3,Bw8kzsCggiRw1ZoyZSEhXcR9CChqpiT4Htn4d36Pgnsz,2.99
2KYY2pvG5HAfFM9j7H2SHLVM7tJVkC4Q4BfdueG2okz56sr9qXKNuDevzk18m1sKgzGnR9hqvH834WnauGPVMqq8,H8wDcjMRqrNWoXqpYPYw6X6vDYT8j2gixq7FW948Gowe,BvcB4QQkh6eXFozoe718hMGVrMx4eGPp7RyYVw552xye,2.98
4fgTaRWUn18YH8Q93tsdGUEZrDy8gtRyaq1wG6okMkXMZaaQrk4TB9wqwHtfrqLyyXFB6XrpeZZoGNsMnYMbyJ16,CDj4QMsHrgtqYVEZqDNpYMK3inLtyXY2G99kkGdy63b6,Cu1HNU8mREVnoe3tmmX1WdLJzQghfEDoTzj1GMfohkWV,3.18
4hEG7wK6boBsQh9WQZtsVSisX3gHrbj5tnptCarrPpQHZE2sNP3BkegUum9hQ8LekuW9NbxNajmyNjLg67X5oaQ4,Cu1HNU8mREVnoe3tmmX1WdLJzQghfEDoTzj1GMfohkWV,E2eAgzmD9gUUXAHbquwtwPWL2Rw3ya35Nvg4HbsR4qGs,2.69
6yVyFmo7BcYSqhL29JMB521Jv62Bcof1erk7L9yWx9DBXDuH394v8QzTBpsXjMcDSULaT3y8hCTmm2JVJZ57Bhb,H8wDcjMRqrNWoXqpYPYw6X6vDYT8j2gixq7FW948Gowe,7bHfro82L8aK4B1crbhifkUxcLP8838rkThacCRkmwTL,2.79
A2v5cDj9LdiQoHeQHHs5rBSBTfc2Ktf3KHsCR9V1MADQmMFMrRYCFijKjmmsnqWtdTicmejdvoT8bCB8M8G8QDo,GsCEkXGwYxMJBUe7eggUoz9q6FdWkcGtfbjYbi7tF1YJ,GJ8ZEg8wa6G9gcrt6YCeGidPRbtEYYg6S3eX2QoSjVg1,2.38
47EzmRRU4hqEYYTmGLnd7EMMuoR5vVrDmQTTas4Uiaov1MYWyJHtwFzhMLBLqtLGddu3BwkSGrFvEpp1KYywZLKo,E1uc6GowqNjXH2cRV9T9KFGRnX12rhwfFnrbWbVgLbQE,FNNTq1sKq78o3Z63J4RDp25uQENjcSNVR6mQUbzaEABY,3
4fdDcGGuapjWsEGHad71LpwfrCqccxyHcdZsMKBxBdH16sUwgnhEW2JvHPFGyipDsN9VAGqAKQiXXKcVL7jeGYyE,78UQt6dKEz3E86Vk3cmdUjaRu4NnBNcsDedXnbQNBkWR,GfmvyjJK5qCSSDBMWUQVXK4xVzxNfJFjYQ1XpSNKSW2c,2.98
3Pp9gEZwKZbr8Arv67VMBYS277P9xzZDt9GGmkJSNTiLAsSGpyzgyx9urkwwfH48FJhj8t6bq6b38sgmMKZ3pvGp,3dBF7C4F5krKwupKQhWvtrjavnxJnsnw3Ug1iHP6cJ3V,BSpaG5yiuHWtUTJFoXmNmKhMSsCFQSLNoBzCcDCPuBzF,2.98
5yPP5KbjWoLa2shMNP9LQ2MzdbsN2U6GzoMotUe7m3gfyuPk3JzbkVs1RSLWSBsuPsHxCGgZd2aY5PrLoddPgXHx,5gK9y89Z7LB3Do18UzmxDp2tV6Nd664HEYJTcrP1QN6Q,8zcydqaCnNeZNBuAFtERASdPK9CxAHkgt5hZuzz5eadp,2.6
2trNkasGVTL45cPrfju4Mwhm5kVpcto2zFuFp4sFvUA8wHcv3Ams3BKy96yjkXC9m3UyNyUATS3PZfbf21JR1uvH,CtjQ226c7Sj5RjSEafdUy753SB4dw2RpTSusj7UGTK8,2Jcpk5FAqfbNpjZi8Nsp3RNWh1uxzUTunBtUvZZbFjGd,2
5rhs3K9WsTs4AsTRkBKLHkEApPtLWcgt4YkB8oaHD2YLZkGQmeaK2L4hb9TEN9Ad9rAvyhzKzq2z31RNS2ot6PxA,4cthCsWxoWg8ZB7e2AVzWo6BgLzSdzT1CrbB3PEji9pX,25XEGzvvAqaeAvMW6J8qWxFknmH75BuzEtzqDJMeAPLC,3.3
38Ua5uoorHWKxgNX2r4p8YRDuyqimg9GLJP4msaEHU3FDrQ3H7ja4L15SHAd9sQNHpRmgSRpSKGfmkN4FquAaaKK,DBeioKJQz5N9aRKyybrAviHoK5mypfKQ4tqGTxYyss8h,2e2cm7TTd6DLku7qDp6BVhJsLqUuQCDo9pWh5J4MLCuG,2.59
5qEfCa6shbdJ7mcvfB4WCD4cFXYjsF7bjLPjMwLuueuyUPLKXLFBo6EejKCgfFuUrTMM3LbWK4mtWs3TXd3ALXzW,CazwddFZUKbn6VAEazHu342ikHRkAm6fE1trjTcRKmay,BBXDnKZ2g5YGdG42T64wvxT6UUmD8EwHzT8uRAa46pz8,3.05
3CYecp96GfWksifn4syeeaLMmAtNbQe8y5pu6r2Z2NethTnAVwAiUe8ymFeTyQwHvmnprPGAYNa8S4MA5qaXAnbP,3EiBRnGTQnFGXmfGMYNG2sFLL3QDmWwju8QmjWHxHorJ,9NUhf3Vp9B1g4Z3gbWQfnTnnUFTh7Q3ZPo5SZfZ3sJnR,2.89
4tb2oqZbw2wAiNfu7Ve9nNnaqS52SwrTVrQr83ZdBZaGLoQBVZWG6mLZsShFwfaVqEUR65ufH1dcYgQdTxwBXsmq,BjPa8Asiq9WZ9DtXpLBN6e17iho3wpj3jfdEwrVUPKif,GMRHyUsbKGck8a89AzXnnMNGTmA5farjpS5UhEKKZJxM,2.74
5dWuSFe9LfCiAD1Ae63uhdTGmzzYiZwzp7DfFH7m3SiCnk8FwtcMwrJh1RPTmEUjZrz5GCDtyk8FCTZmibUgZQa9,AjgMcakH2vfsYozDFUUkYqcbUw7XQ2Na1noKk449uPHG,6LSW24ZaDB3pYfKGVYHmr8XW4MiPzgGC5xmd6n5oAqR3,2.47
2X6qZRVdMpzMJpJGZuayrXMXo1axyWCebyVwADRxF79tbzhGhWysHgCYvTC5Rdojjy2BbApkotkVvJZHYZsVtNab,vPvpoZd8wgSWiLgnAqCmMNcavjUxAHiZKqxGyjP53Fd,Ad4sHL6jJHboNX5idJ79oifEycHTb5N3ZBh7jxzJkTVt,2.7
CurdaDs9kajHSSoXBFwd88946ENMdWdXdEcuNCYhV5vc1qS5d9i3hEpwKAS4xuPDka8teLmHGXM6uWoU1GZHtC1,4xFUusCwzh3vTjnw2VLHhhD3skgvne3SqLijrzQQYMgJ,Ezp8kQXpPbqzLdJsryJibAFRxCrdMUpt2zMFdLhX54ft,3.3
4vTUSj7V2yJ7gPw9uAfKQGfGMy8pMsecMtVpdC84VRUuv8V7Z2tGGuY8zzz252CvttFJ6XEPrLBmBmeJaXGVu4s4,4GiZFBHbJAqub1DkExYehUTtuwaACaBfGK1i74FaKqoU,FMS3pJCU4m5FFNELiLV1Mx1S6MdKg3wvnyXhrkXkTXVS,3.25
4C3ctThkSm2xrPGMgAfLoaz9VVeggynJbUbpG5AoLtowGW3Pxh5eLx1NcqUXfAFsqoXeJpqtxXHvLR8DCcUybj1i,GT5GXidsJ9MCpcU3otEBki4HpqSNdjgcGeXcBwu7cfoB,zJtpvSLf1YgXcSbNLq9BXECScT2Z4dAkgXZrXETKww1,2.95
bp1nyVZPyptoV6bbywJQydcq7pyJXgAoXwL4cAJvb1RtenJr56cJuEeJFoPF6wiXjhGjR3qiAcH7Pib3S6QNrY9,6dXKXg6yGYJxkDn7bLUURbahYxga3JxyBVoG292CKPuU,q32qz11Yk3gYP32zpJZVKx6jW1oHWb7nmADMcTfsdRg,2.9
4nkobE3uLztK51FtBmw5LwuTESVJ67BcbzsDniKYHWndBkiyWE7rjqAg8QzXWL4oSTmhLiUJB6pYxUUkSfWsD33d,9vMcXRVrMp434i4z5kwnj4DWGR3G9pFZXx5iFg5aShRY,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,2.74
4LfidbTbN81N1iQKmE3c9iQaVzAEQEAo1tP3pgKY5Dj6NZ9DJec6jP2WBLGzwtTuvNDwkHh5HvK67BGmdrWwaTsh,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,Egiuv22Zxfu4gu6LC4cU3SCwfdx7qTYMGNTuyfJX77ip,2.5
CaCFZ7He7FE24V6sWtRtyAEfJKZiSuUdEnXZjpCJRy3Fwmf1jgPveHiWCYdbTFKfKAhh6xK2quWpeFHbRSNLkvH,9FBj4P9G8JQucQDGRgpUbQ3uzJ9PXQkKJQh6cZL5ENXm,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,2.87
5E2zFCsbJ5crDifBYCQsB2DRMuTHk5XPaqUzhs7cL2dZ2rLLs77tSQJFt6tKxsr4r8d1p38P2rEk1JjXpUUnhC2Q,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,ACMxdjQ4rBzuCKkoGuCYBZTuQ1mkN9ate5hBkoVvecYa,2.5
3MobURhymaJTh6CnThtc9SEgUmJyAqxLCgigDxtWSbW8EWoQwdddvyvpCHqz2d2ZjtCprUTyMYybnSKvV6vNP5iF,7U1aqbkVAjiTxkmuVyMMTgUo7BTHiCKd8Zp9xzkKnzNA,GVpS6gqmpzFCftCkz7rGTdxdSHhaE3aKwKe5jqxpQWFE,3
b82bLkg5zc38eCLQkjZj7T7e9zhSseT7TvNx44UmkkQr1gkJNZgPg7FxQXWPn8icSuhqtuF4qobvjpfPNg5qUbZ,7bxncCJLoQaqsBn8jWXZgvijMB6m7bwGBDdSxTe3teua,4xKrFFKSodLvuqWEJzgv2tpVGCA6meo8MdakzxtRXa5L,2.66
37cKUZFbzLHcQXSWN16555cDhM3FDHcHbtjtGqXsCmTu179Hy9RFwjtDBCVSEBJ2TWrGvBFxdDErnuB4eiGGeBk3,DBeioKJQz5N9aRKyybrAviHoK5mypfKQ4tqGTxYyss8h,9MYimsZpBVrDD2M5a93wU6xioZnaDzFcNHw9TzA9bKbk,2.85
2rNd8QwmpgMVwbMVbn9K38LZjk5yRQkmSWqNbJLjhfqMgdgoZSMBk6KUFpVa3Se3u2QMJPj8rkrZFUP4UaKGvYR4,8nm5vj48vjmK5xD5G4QTgjjM3ht8HAL1QZPcNrFdL4qV,SNiFjxM2UDrLBEXYFZrkprNwJb4mSyhoVp2RFg2hxbL,2.7
4B3mN3PVwZrRe4ZKNPQjASDJHcpWo8BC2KinVJeWz1U98yC7xHrTZHmECmEcyxSCZhh9v7qqUjVfAYeTnVLkMZ74,HakWu9vjrMKev8DpHBmohpAgiCw4KD35gWFpDcdK1Zcj,8Y9R5LwPz7BKLuDsxrqiaM6Davc2e8XueWdUrbDAECCe,2.5689
2X2fFP4RKgdaEXqTaqshn6pYgZa3f5Z6voLzMG8LYVBVL5FvAqo5qJhWZzkTWDRdN6WNBqAnpYAveXk5cdzuvn9z,7XMN7vGdcQUcPz3yNmkUJjhj8qXVbSF6rd78kv4SHGk3,DYLm6wkeFJgyAHS1y5EW3Hi2xQHdxMXfsiau9BSqLzEc,2.38
5RKaukie3N3WqdZtqjnDmjiHVZVSV9qcU39kcvQqXh4YM5ELUmYZ2pmjbwhpo3WH37iYy25jiNuSbLYVmbCZNpDD,7Ln7uw9E4WbHu8o3YffTvLii1ACqZwDbj3He7t4CfnR7,BVz1GLE89uteX2nGehhabW1kK5bAV21crseRsBDkXK6Q,2.5
3DU9jFZ14xMu2bUSNNKZDU9NEhRy3UG5AKmXPfVEudfZXERsT9Nmy9uyivHrpyLDwir1rThLeq6xLU5xXS9Couxe,3UZkm6Qwai2wEzMbJ42pA1QEweqRAcG2nfyY8AzcvkEs,BEJCQgYRu7hqSWx6WyyDbXZQ2ufXpEPbMMpenK9Sf28r,2.93
LQszwebE2nmC724u59QiZ88M8Px4hYBMGMiowfUDb2M5y9C52dSBBnFtZpH2fDHUTF4RJfviimzmcADJr9CTBcy,BjPa8Asiq9WZ9DtXpLBN6e17iho3wpj3jfdEwrVUPKif,ACjKBp1yBPQvLCVbXhZKyrXHkdDCCnzuiSbAGE8rSeGL,2.87
5A2onzom1HFPxaV4L3JEhe7TD4WMi3ySkkesYuUoECdeVr86BFPpbrJd9EoWWZs4oUJqcrBZ9P7MFpH2aJQvDoQA,CENnmUJHpbcBhWxdSHkmwBHfT1ZojjdjTxh4xH7qruNP,2oW9VdGsav7MtLhiF71TvmhUkKhzweDjbLYYmSXBnPcf,2.79
4VX52rKbrK9a1jA18jntxiVUxLbZYv326eRSR5pGiXCtqX4WARuV5BAdpZagBSbGNLQJi1eoZzCbSbA8ZbwRzZ9J,D8HQ9ypFXjDrc8upXZrGJFn5ppE3P9TeQJAjK1dhTraT,6pgEmBvHNjkjM5S9PndwLZDfWFbxrUYnxyzEETEweHNr,2.8
3bECUawxkNed86XetGwNTwtrdgUQUDo5ebZ7ZbU77ANQLxL2ATf74Vwbdf3Snn4evzjpYf4aCQ3SkEtu8yVA18GM,6ZmbK2cFgLVDMZZ3Ls5DXgbWnCKqnAopcCehhv2DJmcK,9d1mK4hiNRgNG96jagybyXnyL9q7vPvEnHUWRuc5cN2j,3.09
4NZVptN74YuaEQ2tVpFtrBmKtvGGvirx9oMmso4gUrqdtNgxzzGEpvpg6H9Uiu62Bi8QqBUt9cdap5954hE6W1CB,2iMPmzAgkUWRjq1E5C4gAFA7bDKCBUrUbogGd8dau5XP,9UquJNexUMK1QgKQLmX7UW38SgnXRz3UjHnT9Gb4Zv5Q,3.25
3qX8t4Hw9egjYFuNzQsPQzNdMewW51cjvJfxfQHNiBEdQyypPkWp7Z5NhrynjbtjnapooxcbRhwjVHJ5ARqgSsms,8FqTy2NgozBe471KU4CihNpXgARzPqYhZNvcKVCh3Cax,6VPBowpP9xkXZLX5Y9oTQZ82bMvNRnUSE6Yg3RsYH2gf,3.3
2a4yFgmUgsvBn3gyAmJp6GR3pU6PvQqZBCHnyReEnj7ifjCKtjw3yWKyApESpgMyMRUat7iSVDJrWwy8AYwH5PUx,BFnyxDZnB189a5yi7eqXZdjMrY6kGuBBAyJhwpKgSoqM,ASpmg6bEJfBPfMJuYKDwAYAxSRCxCCdFQ9Fpm8oiDqaV,2.98
3nTGEjWTYjDqSZsrkA5siRQnANkKYk7aL7jw2CNS9q5WHH3wfvgPEssGLwbz4VJBz9PYynTzVzj8YWSSU3Bw2RDp,2mgQCJkWCGwmxD3tSFuW6QwHL1xPpPfmkJg4YF8uShiP,6DRTbMbW1prFG8NV8J7dH7CyMbkm3EnAMyoUT8rUTN16,2.799
