hash,buyer,seller 
2AtDVTgcnTs18YK4b6cCwgsv3vQtfSotTcUwt6MqednhXivvEAB8G58H8UpC9tvHG9m3J2xfsE1AQASsBx7xqUu1,CygjMc9fbjrWexepGweKjHQoYnkTLM5aC9UtMvqpeqMm,31YbLmUw29qzwLotW2vFsahNmbqXPMKTwxm7Bxn6Fmke,16.3
SJiZRPhNujaYtqBLcGWKYhViL9QRPkewYZ6teouhPPugm2n737psCm8YCeiZMhbeyERsMGGs9N5pevjtxy2poys,CMDH7rVW3M6NYNHaj524Cupomh3FiRBs6Rj7gjBMWLhj,cT7gdSw2Fr7jDNSt76nAxSCr7bTinmJWuWr9oBSTXzA,18
2c3PANDQnikPXCFWBG6dnMxbR9KMoBJF3BuLNkzSrtv6nMpCdyNvC5TTqwBs5QAwB9mamAbKAs8iHpBBGPyGRgDk,cT7gdSw2Fr7jDNSt76nAxSCr7bTinmJWuWr9oBSTXzA,C9shrq2ZxYhesf4s9r81DVhS7c2Pfx1fYuXRTenN7sVP,13.89
33LXrtHMaVjPnAHqpkZ9nwnPcvbLAQ18BWhJ6zFfFmFqsLFuiasP6TRpH8be794ResUEEAcmFbDcDNgViUnxcaYT,7QBR1ewFud8j8aYbyNFXUnaKPrkPY64LArUXejU9XN5o,Gu52QCutkZiaCxPbcfTU6TXSTcLAnPZ6TtrVXwGiKcq4,13.9
UmGqWJnHzTEcsVa7RyDzQ5LAL6vGTgvtKmoa85udMBstywaBjhmyZ2YqBJ8QmKkj1d3S1ug8vAEosugELXmtkhr,2dDVqYtyccgbhBUZGVXZrgPgRXatWAFwTfspAAhb7mhQ,GiSAxBK3GErHzpRZ1dnn7tYLj4xMdkyzq7PAjnv5TGB8,14
3EEp73Qqugzpm1uUE9MEe9ykBeT2qhgYNt8mBtsKtBQFUMm8mhgs6Vz6kUmAaePzapHHftKr1ni3JncPf2ccLWWS,GiSAxBK3GErHzpRZ1dnn7tYLj4xMdkyzq7PAjnv5TGB8,2RRH8LeJCYzA9xDtysiejqcHBx6eSgmZtKRQiVpP7YgU,19.69
rG4hnr2Ln84BXx6GoukjCwdySXsxcgpvHe3ZzxSufmPio72pAwU4Ptm1uYrkqvZZ67sCFussX5EJcLRNYSctxQM,2Tu7grWTMcYZtYsPcoFk91j8n7XEAW4DfWNoGgreYWp1,7AgbERwWG4GnTzKtHdWjNrWm4FtJeEJApij7n4KK6U4X,13.9
5XjRcfaBB23eAWcugxMqp6jdaPxAakvE7LENqoc5YCjezcKEUYPXai2VAVQUEUu6B81VHz2PxCWNgiA6WP7rnT3L,43w3uDh95QqMVxm7vgxSUZHV8tDj9QyXzutZiBKEE8ht,E91UCffVGZATk3zzsArijcsf4Tb82NYJxHgREjGbUFr4,13
5JShEhLZQqFCdSkHfRdkzemhPbP3xjGzcMbVdjyHXBMZnwAEL2wDfF4TQxbhnP47WoP1atqvFZ9VdykAdJhTv4eL,HBU971cGRFzBzSDknZACdkVBBFkVGbLiLjrG2SsoG3XT,FBxYXDGLtSH8XTJjEkdgMevtaEzRwnb924adXEKkvgv4,18
5zbpBkEzqmz7eAQHq9hMYFx6ZhK28CPvQJM2za11Ws7ZFyp5KiZFtWAjktGtr8mBV7V27qLnF3TNie8djChwBjeD,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,FKEn5nvBKcaP5rMqQ2EFskpBJorwNt722Wj3M8d8uYLv,20
raibwWRuuEc2YCDLzpoW8FXmqy2B6TWPZJ9Z4Y9JrxY7rRQEXPWbshGfvPQFEYWgv4uX7VCXf4NvkwL2R74FNeH,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,4DMbyUADuW1UFTAjLVuQEoRxabUn5dRvgjuWYsFK3DnF,19.99
sETq1iN428pmhwfvkCxoLMvctMejiHCnnAPc7uFu2chZ8z6EUoHgzuPXTUS3jKkyMZqT5iAh6LRNQ2nnootn3u5,9JXZpfL542LzRJBXjCRyUbvtrbDxiqmfi66DaAgzGcdA,BA4Yh8wcs5Fhphhszq6NF5gARYHDAoKptdbGz6LR411a,11
3iJrhiNEi66FKZSmi9zs3pUy8SKSzDGhzMWursFyDhM3o8Vbnm7s4c9nFDuX39GSH4eR9LRKcaHWsFhD7KANAMiN,2qfUatsgNVow8mVZNRzURwMAXmJqEU6ge5wpzURysNDf,7ihLzS1YaBscq4zr1bDd3PVTfVNNCCcWNCsTsuLJG1o3,8
2uPeMZfr2Ms2jPVFYuSGKpZEhD7qw95D3gbxEZ1ZfHB5AagN1EGSiErqR3SCNbe4p9hSZSH174tTYpsuhkY8aAmR,DKUKP3S28faF2cKdgCY8fe52S8WQR7UZhHqNbsEfP8Sn,37ZZa2BhQY8cTPzCJ1xyoxP8WEYXSTc1fUWKDWwp6Zss,7.5
2XH8ggX5qcHXKncUMqsEQKnZx3UHsr7Hu39fbo3JdRz8pGiKDtdhHtYaYgXngB85myfjqJDqtz1cb251NvxJwLfT,1HAbPy9K1ZQnTd3KxVVxervBU6qC2ZV8LyxayjE1m7f,8UuMKFYXStU82gPnYNA97UrBdtC62TccjZDrTWmRjr89,20
xX1KcYAju72HKrnB2rxHSdQQCqBwti59VyKe3sm53M6CYV6RNBirqyVGAXEvNDGeSACGm2KJeNYNzi35FQQhNsn,5mXzB1xsmuNiqURgKUPmAPHExHnwRpRi4JZwgpjHt38G,2VpW8txbkNYD3o8GZPv4etRmDUQUjuhPTy6nynUKQ4eK,5.95
4ashDsTJsM61Y1GPFwZ1kHgu85Yc5US72U1VN9LrtNqo9HFKAy1fdNR8WdZpFZLKhmgnU8V1GLjrs3CwcWroA3Ei,Doi4Dc2vJwDQStfDb4oUgjJp6Mkdj8Lh7Ta1jUF9nCE6,AZH3uq5eWn9ipXGwm8esEFVHmJScTW7et5QDvqAcUqg3,20
3B6Nz494W4ccgBPmnzjYcX5pRMxbhmRs7L7AhLhjkyEwhUysFd2n8ndEchpB5ruwUZtY6iXPuYXR7iEDtBpS74fa,52pCCDDTo6uQhENab7rCsqS5ZihDDBmMSTQdCj8QLoea,8eGUpnpUV1waHVCEvfkSB6ZVLQBqRt8Tx5jL5BS3z19E,22.99
5U9gwqWhL3ioX53ggzrGYTVQXXb94rNTBFY9FwAhxn4j2e1rvzvD8P3gUa924qJxqywy8JupHUrLuLXUAPPDHo3Z,FLatWqdZ93EpafidFKM3u8zAiTA8zQJ8rWFYFhJVAFLJ,HcXpBqSPv4Y5b2t8pmTzwpvVS22H73m2rGPi5GwS4MNj,19
56HPMcoHErzkv1ns7UTpCMNpvuHUUHmRMTJFzYDsApDWWxJFHfLCcboNFHNURtLEJ6zAQv9g49JYk9n3UbbKizYz,GQyEcstnNmtRQBX4CBFi39NC4apY9QWCQddN9GUPEQt9,RdDkriZdea2oVKfUAEoFavWyn4R7BGhJzZfeTYgGkei,35.5
hcR5iXw9X43NYXMYLVMpzcuAqpHUMJsZ782yBU7Ey25QVgjBPzJDvCrbwn1kZhAbeabGQpQ5vKkaFCFRJhPaUoG,47XfS6PPdqbrKxmTjowDv2tHZJt4qHGGmNr7M8YoTe4y,HufuULquGvZHrBBSXZyLteUegJK9LD5GtLnmBuUjjg7U,34.73
3eyyyXZTPZTGYUMVfBcaCHVvYkku97D2bYgDjqffnXpRiKzpnbEi91rggWeBwW54kMETdXnPLAcMpPeZAgRnBSbi,C22r15hUHrE2cufLhg5JYHnopfHqP4zgGZ7Kzx2q24tt,6vzAwtYvsditAADHY9DMzgQphEc1ynagEaXnCGNXLqnF,16
5iGRFrPQRXabNpMxWZSxfqzqZ53fGibKvwdZHLnUNXkf2apMqsFbrmy2oPKPHvL9McwK9V7qoknWcM2sSQDs9mWc,A2VXkhrUxstbxcFDkMdEiaEaPCi9sT9uMTj6SbaSAz7E,2eK2N1LDQBCcXUDwbGiEorWsBCnvyc3YJLiySSECAWkH,29.99
63eQDf7x8mxmNo6vdmYGKvxgEFJNe1xF1uKTxJpfXhDGqqXRH6pzKCYQuK6i1EyGAP5gUBxNRjQ7Z8hdeFfXJmGr,DxptiURwkFFV9jr1Uozv1fcEb2q2hKdvszK8oRZD6eeu,2qfUatsgNVow8mVZNRzURwMAXmJqEU6ge5wpzURysNDf,29.69
qGuj6KosQKT9XjNX4gKXNtKuZ3GbQfiF65b2Ye91EQbeh6uLmrrnE2XHQ9QZbccV91Zsx18f4aEtVpAsss2armv,niqoxBVqBXddt6vjJrKig1BCWy5gohQrAv8ThBtn11M,7uKZUhsPqRHxLBX2XxJFbtU5JC1JH7FJzvF413FLF3NH,29
5SvTxyPqrhYtH8cskiTBXsCHdPGKeKkBrHUykib1GdDAoHT4djD6s9SbZZsQ7Kp5oJgoe99J5fPM5QpTBmARcEWG,FspCE8JboVXrq1MUjn5Jssb7YJpwUXU6BFJgZctdJEjK,BCR3KfnejH8bLSu3BYULhzvuCuim6n6dK2eLwib15TbS,24.9
5eaqHCT2RsvUYUJt4d8dB9y3yPBUHZ84Bi7W6Bqf5vQ8cEDih5n7aUythuLhJQxzNfBqNRNojjKo9mJCKhfizimP,9rrc6gH6VGDrXqdSvZnHEFCK4p9ZoWKLCi4C1xghumCM,8BoaeWVGgBDEbpg5822syUdDU4j7hySK8tDhCj2SzmZ6,8
5Rbto21QCJjKJAhS8nmsK9efzZCQfXa6S9p3Cqt6naYog3M8Yy1kinQSZBSqLHRDX3N5JWc9MGvjoRdLwUX3oSfH,29hcg7nN7unogHZTe72dL9C6SSG2hGbMtmK9egS7guub,KeBjHZcS2Bv8DV6LYdWkv8oJP9j3PJucC2kLziFyADX,20
64f8DFftc9FZwqjM8rzVy1Bdqd5agwTnGY437w1YQd3M9K2cZgtaGM5RiQjKUSe1F68TiMitthVWKE1tPsxdhZF4,DFPTF9vw86h3VZFJgadTE8oLwRGcQKx1kU3B7ymuHDFe,ASUhVUvVRHW3XBzHJgjBDpNqYX8pCq5HtRPA3UvohqMZ,18.69
ZYS9csUFxBbMCK9YfDhzUxM1TS52nf29rd46Jvw8R2JCBcDa2s8gC8V1kGujguMfSEuYAHC9DSew7f51WGxWxMg,Doi4Dc2vJwDQStfDb4oUgjJp6Mkdj8Lh7Ta1jUF9nCE6,HQ4sC8b1VZAGmBPjkwCTpQrS6mJvGANvaGsaaQCss3Tq,18
22wnRnS9ziBzAbDTmjsw69J6woRAnfjmLqyNkK17h3g1PAFuMz5ppKy7gkZFYhn69WFTqUVTJny3Ztn6JD1F3dhx,HQ4sC8b1VZAGmBPjkwCTpQrS6mJvGANvaGsaaQCss3Tq,6BrCYRgvhh94BZSVwGhvxXEtDNyhZJTZm5m1bQpLYkPK,18.1
51mrX7J7X9zsRWcvXQqvXBZSJSuhve77z7wnHX45XZVVHxkpkhvck8JAoGNZVVyGgv2GrhuvX1wDnwvwtVLRyssG,GJZYmEn3UGUeU6bd1SmZnnx44hpuH1XxjNQqyprWdUSu,AAmszzoRqLprHpwZMkYEndraNq5465sQhx2Y4wxeYCMu,18
4nPqxPnXSWkdYGnwK8yjgGjqGH49MZv6ReztxzgsXArxzDpyRYNpGjCdothAJ8UBdyDAdZcyNZaVk1Y3WiqoS4Tx,DxptiURwkFFV9jr1Uozv1fcEb2q2hKdvszK8oRZD6eeu,DmQGWBSUGDZtVwMjuWMrzvkng8XwbmKzHnx28hXYrt1z,22
4UXnMR4qBGh4FZvvHsRMSEAEDfDfsUcbJRJig9551etG4BydqZezQyM5r7nAcyQBGPX4h9YzpwKKtsRcHtLTai99,4ZCiGakZJy5aJsLpMBNBNwyrmNCCSCzukzhaPzzd4d7v,C8cS7iqF7oTjh3Q4F1JXqc3uPvcEoZBsyjvNrzcvtoVG,23.75
pKUvmi2Q9s12d1qLoVi8yTvAzh7Ui5P4DDz1qUDchkzLNnycWQa3WYjHt1nDTmM6DMEq3urUsr3EzKtQgnfXZqu,3QUnbRp9bd8MbtT5LhMHYzDVWCd63aUqLtYLz1ycHcuv,3VAi8xKUyBBzm5Q18vgEPp7BKDzayqWJj2LEEkWA6L18,20.899
3hAbt4vgRaU4DTEqPjXRyHXmnB59J2F3eCDZMoJYuidSMZpRupZ4Jhd6soADR2XRye3883RqdwfoKG3VZmNchHn2,3VAi8xKUyBBzm5Q18vgEPp7BKDzayqWJj2LEEkWA6L18,2VpW8txbkNYD3o8GZPv4etRmDUQUjuhPTy6nynUKQ4eK,18.2
2FqfmdutLPbbLVw9hCJfXrjmtM3mVawJo3mKd8ZZqUR9qvE5tysyeA7n9PmHVT6PNGp2oRH6NcdxyMzqnPbU2nW9,2VpW8txbkNYD3o8GZPv4etRmDUQUjuhPTy6nynUKQ4eK,DTU3Zf9TWmvi67rrHCQXH5fXqbC4cGtQZuLpCRd4PQfS,16
2YdcJY8AqwsPmskfgUmv7c6UEYTZwsVMPJAdaEnAF5czDF22cocESG7ptys6LfueqFqrCnGkgrV8TP7iSyFEEbEt,7PNq8geXzndEEdwJ9ymTizDxMDKbUBMkMccphE1cu4s,J1z2Wi6BLaT86rzkSCw8TxkTmrLWBAwzXXcU7xZBuBcV,21
3eMLM44ZdtkAB7KwjSAc6Csm9Mkuzthsb9Bca7mPkwTZNrQUnLZBqg9Bx4pjhqfkh1jJGJhrqWhrXySBNhz8tkeC,44F5kA1xAFWoQ2c4KjHKh1uBw59ozPtT6HCuRhwPumY6,Cq5fmMoS8mDL9ek1MXWswHXGEiBtGZMGEotPmFwRJPjD,25
2xePJKXZXUnQoCzATxxQhh6TBek6fUqDa8te4KU9x2HTdG7fPU42qDsfCeApDGLADLzSFQVowRL3NzQaekwq24GB,7PNq8geXzndEEdwJ9ymTizDxMDKbUBMkMccphE1cu4s,GWNcGB9az32tcdhtYtFEBpcCUky4mh1uYarrudvAggnP,23.499
22cW1tXY444zibPbaXCSUK3QdM1iYZxEkoVJju6iEfCsMMqpqzR5CrkUt5w8BYVEJ5PShm99Dvk382ooF15FLZd7,F22oi5wxEMXhxBgvMyB2jWHb8TMWWDsom2nmmzi2AvEj,HjbfctnXcdZ9dkpQzbzQuCttTzvDqHYFVCD2mhP4LuaC,22
21R9V6VqbSBY4nip2aAW22uUEoGSEAfPD31U7oUxY6M6ibaLcFkSqQ67besmMG3exjYB5VosJfaVhKsA4uWwiDbv,Fxqfyqmgq92mCJscameC5x581RSFK5h5RKLpqRHz1pm4,1yy7emp2sUmX84bMMgTwDr7wKKNHuA3Zi8rtrNTxUbh,23
4k1HuhJRcj8idmXsk3BgMNmkPb4sAwFSKofnQ5vs7WykNH9bLwBwsHpryDfs93ASpLrqSFoT1yzD1RNoKC6GuH4o,8xQSMVMSwmBqmXyjsCkzbQXUHH635RsYZJshg9qk2cYA,EVqmBRNinnT8SUw2Hik1Wg1GZD3QskHyjX8YbKLVRNHG,19
DYiCSEji2rYELgmu2UgE3YrQrBQbhYnHhqF6zfRVBsXnfWiGir3ay7o2WYqAYEQFcG8x2AYpGAD9mugn8pan6xa,8xQSMVMSwmBqmXyjsCkzbQXUHH635RsYZJshg9qk2cYA,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,17.3
oiU6P2NLBpVtsFDzp4RjCN5jhMhG17DHF7gxrEG7FbC1cqL5mXQzkLnXZfya4N2TzjPkiGF4NL7RtYMY89wD8Gb,6YUF9bvmbYSVopieXE7boHvByDP9U5ERJoUP6NfcpP9t,4JhV2Nx1AZWTVLrwwnvHRCvMYooPgvuR7TNZgykyR8p8,14.49
h4zAug2YkHPnTsz94FoTVAZchwuU5sFnYRPQjyro4yoGy3VTnPwk74gLt8f9g7HLP2G8sUpUx3WHbtYTBRjnPDC,8xQSMVMSwmBqmXyjsCkzbQXUHH635RsYZJshg9qk2cYA,apEeBsjQr7ybMRNjxRhuedfiqJMXDAzU9RVLZPwainR,17.17
5zhnKDRsZ8YRzj6sww6HXMFoPsqFN9Aenc1XR5U8rA7ZRUpT5Sv8ohjsWumTQCYjAu5GvoQTxkiMGTCVDpbUyZPM,8xQSMVMSwmBqmXyjsCkzbQXUHH635RsYZJshg9qk2cYA,CwrkooSJw6nSbn1m4crJqnJrhUVibHteVczcMbWVAqZr,18
2cHjpiAncHPXKURqU35PfazQSrtKNs6whUFYZUYa11P8CSvHM74zK5tv9brb5csB6kkRbuVkACiAez9kZcjyMt6U,58d8NGAq2wSXZmM5S1LyJuKtZMeMDMSvj4DsqnbtWucg,EvRz8ERwcnBn4YN3iFj1LT6621euqt6BC4ZupwSJeZcb,15.7
2g9MsX89X46npWU7dKWnAvjHpEhBxPTmoTw47kjm58Pyp6CwfBaK9mf38g1jpXbCayhno95jupv3v2vqG5FT1k1U,58d8NGAq2wSXZmM5S1LyJuKtZMeMDMSvj4DsqnbtWucg,FdVsk1tf4b6QEVpm6TNg5ZoJ7BSSQ8P1cmw9cNmAHWTx,16.25
4PpBQB5NmuqfTPvyiaVVAY733fYt2MChfwu6w1KtH7ardUAApFiGQkXX7CYHB8hT78tT9GWFHj8wbPbEJU8kykkv,FdVsk1tf4b6QEVpm6TNg5ZoJ7BSSQ8P1cmw9cNmAHWTx,4b5X7N3c27VarXJ5htLeMK41xPpU9bLfwniemK4bb7uP,13
D3x6vo6aryfvVCJgZzDj8twD2149LMocp6rjxqomjsXr6BTcghdXbaVgv4PrswNaUDr2tHUbZw26jk9EgdYDEfG,58d8NGAq2wSXZmM5S1LyJuKtZMeMDMSvj4DsqnbtWucg,4F91cjNwdUHspbg3eBzFQEwkPXGTeakg2XnoBnjmFsgJ,15.6
2c3GkzDtkAt1YzAs2LdpS365YS4YGouvB47mvXvHXsWNidNgnCrRUsobP4uMGK9ZpC14aywHHGP17SA48ZwhGSBZ,47xqDWXG3pn884XN2UatY3G82jRLZDYg1ai1Ufnjm6WK,AAye9vVJ1bAD2n8SvXc7vjqXS22pTZhuj6jtqrHWDWEs,15.55
3tjVM2Q9UiTX1ZpfTi94M5AWmAvtsucRDoM5R8XQiCb28s9EWpkzH8aJk6hCipDXmBHE5QMsn1jyz6SPy6PH6hWG,47xqDWXG3pn884XN2UatY3G82jRLZDYg1ai1Ufnjm6WK,6KK9CGQ214jPC3fgTgV1kFiRCBcM3gSJ3J1FH2KTF7DG,15.5
3xYQSuhTaVbpCaUTQLJqxaQ9XcFVVvrTbTL4i2cgRUwaGktDtJyHAp7BQ8wd7Ktq59anHmiuxK349fpLHrGU5S3S,8hbJB13TkukY8RdofLpC4qhNaqd2iRYifQ7YzuafkLYP,C5hBEzBRj4Dqo8WUjWBa9jhbmqoyjHdEmP7nDVGUvqf8,16.5
DRmdMHmM6AspQ42bY1QrbbcvzXb6nLCiPx7Xa6StRXJ2coQbaxu2HvesS1Jcsk9wcYScUWY6h5qUob3tTpBNd3y,47xqDWXG3pn884XN2UatY3G82jRLZDYg1ai1Ufnjm6WK,GunKxCN9sKv4nCxzduWvcX6oiYXzwMyKLwLWyY6EPH7z,16.36
5ApjPNiVXfhpZoPVd2zwEfiUQjfAcGBwkprrh4EUgF29LfaWkrnKecAmaD4sQNteuDVpFxCw79ARkUwGChQrCWrr,8hbJB13TkukY8RdofLpC4qhNaqd2iRYifQ7YzuafkLYP,6GxYbyxYz2PiFwegSG6zpcEnn38nhGicLB5DzzXeWCNV,16.9
5PYNuwkRSDJo6aFuTYCXiA5zHzB5JinicnTeJvJXcNRmaeo3f1bvDWGSmhGXGASrASBevxNAxzcAGgk2KjeHUZ8X,47xqDWXG3pn884XN2UatY3G82jRLZDYg1ai1Ufnjm6WK,GtMtnU9P4Y3P76kLNe5Eu3XxEEjUyAQng79cfj8CL6E3,15.99
2KSUtgUEiFvM3Ka48LdKZoaxP6gNHzpcvBSLMmKW6uefWebocAjSxCT788sDgdg6TZUZ4aatcJJx55ATTz1wHTQH,HAo29BfdTZAc8X7c28RwozCzFviDRRtuBaAta5BCZGfC,B1QNBm98zbJhdDN6g2hvVfjYA1R629JK19WPVTz2JV92,16
4hsJETormLWEE9knfT4icEqd9usZ3VPM4M26gnmaSLxj3SD5EzbNPmP7FY7BiAuqHoTj7zNpm2pwgoChiFmVuv6C,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,B1QNBm98zbJhdDN6g2hvVfjYA1R629JK19WPVTz2JV92,15
5sjFYDhSssjNVV3sPMkP7dB8X8kA5UhBVRXLeRQcckrskXwL4T3YwXRUCHBbmzMBuc2EEiPmdgymR5Rm1SNsTMHG,4ZCiGakZJy5aJsLpMBNBNwyrmNCCSCzukzhaPzzd4d7v,2ndAjRV1RCo4sSmnf5R6ZGL2pChNQitUjjVihRGPGjYX,18.2
5sBx2QkHJNcvKWAptEM2MKGge2Fjymx2AJN6D3jvkxdvUmmUPzZtF5vrAukqWGMeM1vWugzh5BFyLjHAPkPokhi9,DFDG69FV2AWdnikpiRkdF1vkquvtn6oWJguFiRZRucWQ,F9SyyXAmk89AdbMFL9v82J6itUahPWtgiRUHrKgXTsc7,16.4
5HH6Hs5JEtpFtc65Yfcdz2cquHW7k256r535Ne7dQqFGj5atwMtZfcdB2Tc1LCCi29mDVth4r9AhsYFhxzcUq8dG,F9SyyXAmk89AdbMFL9v82J6itUahPWtgiRUHrKgXTsc7,4b5X7N3c27VarXJ5htLeMK41xPpU9bLfwniemK4bb7uP,13.7
276CWu6QFvW1tYjnoCBQVLrxT7bb56CvnaZ4jMsEAbNvb791UrobcF394Mz5Zv3qpq6zqoqRtPvFv1R5v7GHgWeV,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,tfdp1tXX5NwwBxjF2cLL1cgziayi9dehGU2hrBHt1Kn,18.95
2s7aW8z9zMuZsDMF5C2yBms7ELBHVEMCHwAe24p9qriudS7jfNBvYsymqsxkwMT2MqQ5QsAxP59Ro52LyrG3N9gH,tfdp1tXX5NwwBxjF2cLL1cgziayi9dehGU2hrBHt1Kn,5TSudYdwhyh6xXPYMUgbVxGy2x1r4RHdcZQcrmhNM9Lm,17.99
4b7MHBZkY2H7Vn8XmboB1919ZFuGvw2mETtKD7wLx7sBc66U22Kze3ugLMTgq7YMWkNRwkhm6g34QwMDHYMaXhFw,7QBR1ewFud8j8aYbyNFXUnaKPrkPY64LArUXejU9XN5o,TcSxqti42U1Jn5SJWR7oQZ1AdbcywT7VuGVUFzrRB9V,19.5
4MnY4pxMUe1gmCvoAmUsrGcx1fMpwoU6m1SSZwSULzUfP9Jaie6DnqYNR7g5ysY43KfWAECEJgk5NG8zvirjuxEt,F5Nvx7LAmqPwhG73QgGjaBLXxRD2tckhfxbbkBzXwub3,4b5X7N3c27VarXJ5htLeMK41xPpU9bLfwniemK4bb7uP,19.99
5F8zFufFfYodgU5ABiPetfM2hGpXJR9cjwKHSV2eV9R4V1MKk8wophtYCtSZXEnCnWanyRxKs7J1bAQS2t8MuXu3,7QBR1ewFud8j8aYbyNFXUnaKPrkPY64LArUXejU9XN5o,5vqEtDFtxNq4LrneZt21FqVQf6MidmRSiZFWbUUPfkck,16.9
d5weyHCSwFUZLQSikHNtJbS3kuKNWn2dTLEibrpCH2cyNGPwup9vMNMCDzfoSrC5VpH5MupXW1zmd2LckkvCjc7,5vqEtDFtxNq4LrneZt21FqVQf6MidmRSiZFWbUUPfkck,CaRnArGe7T9PB29jZVphB5nLJ6uURGV64do8eiTTHJnR,14.2
3r2c79GFho1Y2WT7NXLh6wyzerFZVW6Wi5dbQESCMHd6vfbpNRN1ieRU5Pd2NqXd4ub2wGDYVRsRM7faT6Ff1GxM,F8owpRdVD2GrHc3CKS5ySKpi5kPrBp1JEKP436LrPepn,47jNjg56Bwbb41Hmc9cu4oAVnuvjX3B2F35tsn18UQNo,14.2
65L2Y4RpsyJY3yNXstc98DrfjZDk5tuLULu2zR4coXJ8UFPFNpGvu4eQnZApUDojWDAZpEPL3pDuzXUEVbgP6YMW,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,CzBwaCxuj2XA9DnSibAYq4H9HFMKP7jEVm3qHNXMPAq8,11.6
jZ7SYbPNr6huPEKmnSFJNkrh5kk3oXUGeYwSZeGeHDJNpCJMrbe3ZA5sEwYMXyKE2Vd65VLmZU4AAqfRsM25P6T,BKFmmGwxSskCYu1Ef6WsigfgfVZe6gkVmyhaQL7qTpea,BvqmAwjEztBkZSfrwYZARFGeEFz2aairrgwexFG2efCd,10.4
4yiqmQEFj4QKKGQfQZRuL1jGSZcSAzLDcHbX7SSp1cbyqFKsZwa8ubhbMejyRCdGRkFHmYiwQVHVMrGjLCQLF19v,23u7ok5TAmPwTzyFAmyRYPLzfBLFwNAGGE5r8NBnWknf,BCR3KfnejH8bLSu3BYULhzvuCuim6n6dK2eLwib15TbS,10
5VZnfs5wzwATjv3wpdDFz9pKfgkp3pWAHmb2ohnbksG9fJShW97Uu8kEpnRg7zXWCVzeaac1Kk56sraAjDiGwaQp,CygjMc9fbjrWexepGweKjHQoYnkTLM5aC9UtMvqpeqMm,5kG4mMYM8rs629ooGDxnzBBgd9RDoADj4Y3dVWbden9n,8.5
5rXsrxgSZtFRoaFEsQbTwLDCLCbrM4uFU93eQCJ2dJXMscNPMcBjxoPT9q8LDrSRaMPzSFfKnBcn1ZRxYcrz8WQy,5LnPWsSe7Pk7md4YMhGDH8L4eDQxNqked7qZZQ7GJiuA,9SeGEyGmgwvSYZ8umcoyZMu3iLMKwX77SYYCh7PgqexU,7.99
3YPB4RrtHPU3pyb8XynkepkewLxzTKAWbWGkTMuRxy6t2KMbo47nmnkYkSpC7TENpym5zNFYzumVzeGBaSMkQWny,CygjMc9fbjrWexepGweKjHQoYnkTLM5aC9UtMvqpeqMm,9vq36chwpFSmamRBWoMuYqa1cLgMjjRbWce5KPvej39b,5.475
2PmhXQWx4LJWzMtAxX98SZepS69nKyajRNyxV6vYHRAXBqM6KGD4NaNm2iDudpRqtHT76zvcxuroAgJGTED5q1eY,Fm6oQvRBe13wNnyH8GZMBWvJNEWxuNndHWu4eMTEqmag,8wwRpCmKjXXr2dMQCeL9CJ3gn4f8CxUdZ9yScS7ngJHE,19
qLrKjWuYaq1QemSmPpGjhbtfK6qzNHZWPoBpuFRzxsf78yThQsVq65Kcm3kdoem4Y198ZzydmrpLUg9VKgKU1ye,BUh2LmdToBUhnPTvtEtMbV4K7vixhYTsKwRzVtTfVeyb,C8cS7iqF7oTjh3Q4F1JXqc3uPvcEoZBsyjvNrzcvtoVG,33.98
3RNvt3K3jjCFySuV3Bgudtv9XHv5c8KKL9KGKgrysexaYfCciLxVJRjbqToyAMMFmHtfshDFL9MNdtJudmZfCxUQ,DbEHKHGkXDMGUc7FgZqSnEbxM2aW7wTcdpzZ8PMZW79a,8mdvrBuveNcz8P4GyeKX1wfM6wqp9kfmQ1M91MsW7rp6,13.5
3xVdTAosQ6BjZ8XjsjdQUiYhozjDWTofgDnv8NAzfptfStNqkTLdyka9zESuVVJyXq3ZMB2Hfd99cQnsmbveZU2L,DbEHKHGkXDMGUc7FgZqSnEbxM2aW7wTcdpzZ8PMZW79a,8mdvrBuveNcz8P4GyeKX1wfM6wqp9kfmQ1M91MsW7rp6,13
2t6S1bDT1SW7ySowibW15oCKvvXsY9MoSsZQtRcmju5rxMQaMGPGoLd1ATL1G63zrhPmUu4q9xjcdG535wrMYR32,4ZCiGakZJy5aJsLpMBNBNwyrmNCCSCzukzhaPzzd4d7v,8aJX8AnAGPH5a279uH2JUpzMRZVCGeGsqJa2SeGX1HmM,23.49
4zXYnAfjWyhssihdzuSFJXpBbaK91KM1WHFeFXCkZs1WuELxAGZZUsp6tMRnBsgBKzKv2AM9GZnnYt17AuuLbqbP,C5Q5TXuWmBBeCLEZK6L3jBqwodAPH5doM9YR1LDrCuuk,9rrc6gH6VGDrXqdSvZnHEFCK4p9ZoWKLCi4C1xghumCM,33
