hash,buyer,seller 
2cv7Cqm4WcyQmL7sMW22kNyQeHKSkFPf5TjYKcsbthEswzfqjnnsYrmgvpspoZ4mwTd9Fs1k8EAtvV2safYHAgfd,rDNaT7HqBim3iPVfHDnn9NnZD9iRAfUpWufvGQn4nWz,GFhBgSS4M7jP3xTXB3jJ87erFCheExnrLy4jT3M72x5w,0.014
4oYYRCbze4G88MrBJLqVEgBwkFJCXWJta9mnh3iYJWbDrYXqigwbDCdFoeA4f28dEV6CNDQPUMJNh5iCom8gMvWN,GFhBgSS4M7jP3xTXB3jJ87erFCheExnrLy4jT3M72x5w,FuxektgnkVon7a3Kdf3CUNjguGg4pm4xGfwRsTpEXYV7,0.649
3hNdk1UaLdz7mdy3LBt3mPf9jCzzUSMdti6jxwrcaLFCxQEwGqQobAj386M5jZhg7qN3rezaShE3k16BbzGvm9A9,FuxektgnkVon7a3Kdf3CUNjguGg4pm4xGfwRsTpEXYV7,JVGATycrDWyMfzG3NfWg5Qmvm3aWrRPR7apd6ZJA3qN,0.4
2HaQDwbLV4musZ1XqpKWjnUHXSC9DpzAmRfAhAPqGuzd6QXhGLYLucGxR4WLYsGq2jJ8mr5ddoL2Evpy1UxsBjQQ,JVGATycrDWyMfzG3NfWg5Qmvm3aWrRPR7apd6ZJA3qN,GcRQpiMvBnKakWb1GxX4f84oQNNn7Cu2D8Ur4H4FUEeq,0.84
5tV2huoQX87zpYn5ZX9e2dkbNTd2C6c7pynfvPYuru9p1yjsUN7CM1nLNpy9FH4BoasLeVdcGJNN1LFtrBfidebs,GcRQpiMvBnKakWb1GxX4f84oQNNn7Cu2D8Ur4H4FUEeq,7pPPvLtt1VQGcYQ6TqVAxt4c3STsvZ7ME4cjA8e75a3n,0.30114644
5amfTDowKJRjaiiqXmEbWzti5p31Fu8jZmmEipeZJ3MdArbGyzsV8v7ibDGizZ89S7AH27m28YcEbnW6gMJz2ngB,DPpBpwszXgRK4LtM7pTYS2r12NXcv3r4eh5Td7pvv4V6,4m9j87Y4ESzD1YBuZfoXP8AkPzz2EusRkT7rzbUk2vPv,0.89
4bnHYJhjYYrQaZe5gYPmCmWaDPsp6bXT99yUzunx85n23gT1hSKV1PdNcw2gok6aktAuss6ytyAfvvY2xkFnPzfk,92HyUPRVRvYQ1AfumgHD3pgej8wkDKBrXNHoby6wHtNN,8hcqbjrAbopppozWRitfVL8dfZ7wtRHGcA4gcnFxqU7P,0.75
oQsWqo8oJnNkSYE7mDeQqsC7ofBeDwRvsLstt6AkpFj7mteNQzjVqFCdEprpU2LEyHsw5ruRTfSxeXvf9f2amXL,8hcqbjrAbopppozWRitfVL8dfZ7wtRHGcA4gcnFxqU7P,4AGddhaM7APJruyrM1f8dGuHszbeiX4wMXaiZxvZ5Jr1,0.017
5M96NdVpGg4j8nkUHGw9i38R7d95EMq9dyj2KYdEqjZC69SXWZPiMrhAvCdRTwKQHouuLPAcT6bYidimXFdehrGi,66RYmhCeBARmQyeP5FGbYtMAcAso6qrhm29d8DFvczWk,8b4hDA94y5VRDsByQNFTp5VVaY6bgLp8QC8cNPaJLyH4,0.72
4a5XnCEgHZgF2gZGGX95GR5vtszYHzsRJ7hztGDayEcGWYaUjG3d9BgUmoZdv7R2FUSiYT7jSNor7SUVUrRHQfBU,8b4hDA94y5VRDsByQNFTp5VVaY6bgLp8QC8cNPaJLyH4,7evi2XTc4P2CgiueryURY8jF74fCV1rmnYwokHqdroU5,0.6
5KGQwyDzXZVknDyTKfzmPgU3TFpZibXNAfy1CNiEyviaqm7tqTVU8KUzD6twEZo21M9TDt1ux1oAMPrKSNQv377J,A9zEjt8p9NCCTJWPJsqBEikxYzqYxdz6m6A5EM6XbfTx,HJb9NZiDot4rVDoetyofj3KV4Wj4zPxfDJB9DjxmNoUL,0.95
33r9mPYmbubNzyWeq12vmepsVFvL2kkpcC2Rpgvqg3gTeG1nDbyr5944MtZgjXGKgyd7HMmy2HKUKcbxLZRyU3em,HJb9NZiDot4rVDoetyofj3KV4Wj4zPxfDJB9DjxmNoUL,4RcxQhLSueZgbA1FWiFiLdceDLhYqK4goZgz9tLmoeTX,1.2
5TiPPd7up4VizM9ukqgJT6uQTB6L7aCmfPMarEAQzRTmPurtKfooFrFjgv5EMvTvhyTP3uK4Gf2eXWxa8TXTUDSP,4RcxQhLSueZgbA1FWiFiLdceDLhYqK4goZgz9tLmoeTX,7evi2XTc4P2CgiueryURY8jF74fCV1rmnYwokHqdroU5,0.47
3vi6aCLeXTbtGe37V5WZvvv15o21nYHSjCZqFWNtNUDwcEaV8peq9qgAadkfAe3qompYivkaUpovF5aMHZscGkn4,BYmzExM5bWgvkE6k9fU1XPkoxHBvBjroiApD1hTyCA92,24zUtQgXYBqSGi3jFP3kVkdkbpJpNPuLNqMnmwUuyfXv,0.33
2me3e9DdsondGyPU9MSmJ1dkTkjPNizq6fwqhrYbY3HB7j7Gwhtfp7o6UFZ2tGGmVi3CZaUc9FRn59PJ2xq5Eabm,24zUtQgXYBqSGi3jFP3kVkdkbpJpNPuLNqMnmwUuyfXv,36AG54x37R8i93DPg3Zct9q37ZRSkzuPqRrdjm4dNaPq,0.98
29noVYDhk8DP5QMgfe7a7rVvXQocRz9akeM4k8kXde29W4BjVgQSJef5h51WYsWo4ZKRech6ANpPgBFAAQ7Aodn5,8hcqbjrAbopppozWRitfVL8dfZ7wtRHGcA4gcnFxqU7P,1o7u9EnwkSXCy6asZX6mU7tYr3Xfoio2swBorHNrZiU,0.014
2m3bVVjdHDHt4BpbXh65uXYupYpDhaPuLjJdnurBgbbWt1iswuibudcCbTvaP2q1jGM2Wb95AwdsyA5KPCyZnDxT,1o7u9EnwkSXCy6asZX6mU7tYr3Xfoio2swBorHNrZiU,9bgcaS8SZrjW123yKBRSH2G3KC8foxc69Ue2UagV5345,0.59
5FJmUzJct8AVr3L2dNnxZTfJnY2QZkBMwqRFU9Yqm4BrMFTCJGaJxP3JV55uWX5ThwMoQU2dRfxAii3rVDuBv3ne,9bgcaS8SZrjW123yKBRSH2G3KC8foxc69Ue2UagV5345,BQ8QwwdPx5u1M7JYLCsP1vUiRdgWFZTr51EBBtawc3z1,0.55
rmLe4w6SnGu6h8w2zc2xYGjeCvBuo5PviuwXSLVYZ7uEedNj8QwaHQ4JgDNWQhFxADbiFXki2nfDsF3odGCFMgc,BQ8QwwdPx5u1M7JYLCsP1vUiRdgWFZTr51EBBtawc3z1,Ehv5DmDSxRDzz6Jao9MNczWCjYvEDVt91oHegZ4DNfDH,0.37
5Ymy2PdkLyjetCUQTZgnNoEUdtbneTfUmzE8Zdzgon4bnLrGiYdGYjk9uhF7pRK8itM8vWK8Yxt8PuSXXawXDa3w,Ehv5DmDSxRDzz6Jao9MNczWCjYvEDVt91oHegZ4DNfDH,7RcXaA6SAqKxGXY4o5g2bkWDPL9PaKEAgNdUifX7RzqF,0.30203732
5jbTJvjWWQU2CYd5vqyhNW86afszsp39GvcoNrCQNR8TduiZoSXf9wwF8myupK44dZHPjXN3qbaZsZvL4J2F5gp1,G7WZo5eJPwbJWsWDp5YVpt3BJwcBnx3m13tLj82daW37,8CG15KQDP8cZ73evWWN7Rdbhiurh9bYgwpexFEKEb2p2,0.72
3S86g394oALxjzhuqzzF3UjX3gDrg4ipSbJB8ryQ1XsPH5GHaEiinZtZ3N1Qxw2qksQz3YCmyo99NApybfWmEjWb,8CG15KQDP8cZ73evWWN7Rdbhiurh9bYgwpexFEKEb2p2,3tGYHy1AY8nqbjfUHPNSTTsWcQFkndfHMHiRN7A5coCX,0.84
3UkHu9Pvdp4YUzVP3Vsfqse7kjrMWfjBTVaz7vDaDFZd9LDV1sC9Yot2wUKKpBVtZZkZ7SK4bWwgzvYojSa1s4Ng,C8idwS8nEs8Ar8P8PB7wooWYXG7wg75L6Nnm87ctAAuT,FpBqB1npJa2KuTmtzeWFgRp85rEekEauDxv2tNVjBkpi,0.89
3a42K6c9beywepg7ouGj5fjvANrgPsDbBwZzQBf7enhCjK1KYNTFscUA29uPC3Gtd388Hbf6FwfNzVV3BuZzEau7,H24rkBM6jiC7GSKpUBoHiqYWVQy2WQrZYkRne6PJVV7C,6oRWX3Pdryhpb9rvo9ktN7B19Yxei24oQfxr6Hr7c7sJ,1.1
2yGt8ueGDrDSU2etSEkcq3aP999dnbYw77jaJWaMUMzz2qYa3GTgGiYau48XrTDGea3nWLMFhNqazZrbfecM3XvS,DBHV9Bxs7YNHHqhLTLkmkX8VuzktZjXNuonFPD4R95H5,2FFEbJpWt38zcJjDENQruEZWWYwe77zU5McrfFMzJbTY,0.959
5rpa2oboeJSMLScdJkUiymmii7a5doPqikBuZ34SYQtuSPkAtVRKU1tfHecYFaMX2yp2MfK9Zga9ocPsepbLFGAA,5z62jrDAXfqkYdV2N4toVKTGAVf2aYoKgXpaUmwV39WG,DHBGNFCKq72cgHYKYQ4dxbYdmRwREAiXZu5cBpue8mLw,2.3325
4uTUz2kdPrvyrYR6h8q5rz4RxC8KxsgzwAyCqAwDstVQMzPvTHcAVW2K8EqGDNb8Eu7jPBMjxMQGcoUG4Uok4Ci4,DHBGNFCKq72cgHYKYQ4dxbYdmRwREAiXZu5cBpue8mLw,8WZuQsZyyQiEfaSjmuTkEQrA1PyQia6Ma8jwQw2484qc,1.89
4RbBFZoMk9Pua16G8z7bjAqz3M7RZQxBoMjYZ7VRSBjfxg6F1XamjYNRntWsMCBk2keZdqyJ7h7CL9SjTvbkstJ5,8WZuQsZyyQiEfaSjmuTkEQrA1PyQia6Ma8jwQw2484qc,DMvLuJtcKcWnsysg8YgZ8fyym5yHuHMDJn9xSSWBDpzZ,0.01
42D1RdFGxAfJ4SwUgrXeewvuBfvJ8sZiuUApcgGhUamULL9yHzb9PwCndb63kj8kAeGomozUMt3Nw98GUksTyPmS,DMvLuJtcKcWnsysg8YgZ8fyym5yHuHMDJn9xSSWBDpzZ,3ecuFvmoy58Rn9QXrUKG5GhsYy4FxqB5kzZwdansxpva,0.9999
5twPrJrP6dww7mTpVRS7v8ySBTTdc8rjMsycmbmYen4T85b3Y3xTwc2QZZcEFprpQQLku4ih2SySkoPs28dhGx48,92HyUPRVRvYQ1AfumgHD3pgej8wkDKBrXNHoby6wHtNN,CrdRmSVEQvBAea8Ydp4NZ995gFyenzS8xaHVoy8A6uCT,1
3B8LgYLydDWQdhxPCEC4u6CiJFgCt6ih1jJsMJUhiDfkMHpE4GfnAhq6wFYjWrDsMjFGpSXrKXhaWpwHXPr5AddD,7iaAnUTVKvo3tvT7DcnupLezgoDQZ9VPEtXqWfuVb8Mp,DfZffnpoP5oML7y7ZGHQNecmZsq2bg825xbHHCEF8nYM,1.3
4yXJ3y6rYm2HtFXXjLTC9rJhNuf9LmXhfPRaPvhbhfSPf48t33RRTBU4aSZV6JiNsZ95YY6JsbTpEu62zefcNPE9,BWh6QmJXJQztwFzjiSbYtvLk2QjyK5KpPydBwQLhLFFG,25JnpeXaafKYNtXYM7tTXdSMhgAJBotk1GHRJYRqoBzU,0.49
4tzxdpWmmKFfYmMUxv2kNTKzECnMWwXA1UTX8vSrCWFUEj9v2aTZDjqus2X5Vrmgy4Zjvb7rHzvSaLBkxye9ahr4,DbwyR5jDkZXgAhJ3vyg6psg3N872qwfufWcZYmwNzDt7,3bBBrHag2RL9ubhiKAQve3dRwizfryzy3QYCQbLAYQHP,0.839
gDtQo9aAZt4YErsdHw9Yxz8hu3NBRhMpHaPrXk4F1JwRLKstYjpZBdW7U7HYMijr4J3Ndk5Z7KzZ1sYUjazzc18,3bBBrHag2RL9ubhiKAQve3dRwizfryzy3QYCQbLAYQHP,2Dbn9bEedqhGWUnJf9gRNiKUzDgsgZ9pj8w9kXWC9gct,0.54704928
i29UEYua97mXbws5Y1pSDRzjvCXhS93VGni4GwGU1eDjUm9Xm6VK9ZEMf8JQFGNy7YMz1yNJCzQT8p3yE2NF8WY,2Dbn9bEedqhGWUnJf9gRNiKUzDgsgZ9pj8w9kXWC9gct,8tc2sZXFm8AWy9cCDMmuhKcUKNL5P1JGUeQuGZB7XawQ,0.95204928
2tuoTJ7pXKexXdWf9RqsijQQhLZTwasLDGU41MX88FshqwHixQ6w739cbtMYNFo9MkuP6QrJKmRXfoPvqiq9FUdg,8tc2sZXFm8AWy9cCDMmuhKcUKNL5P1JGUeQuGZB7XawQ,B5TvhoUfjvnXRYixXoJxhwEsVAKts8NE253q3wyebAjZ,0.57204928
2K8H2CNvHo9SRCTRnLHonvxSRR8mjGegH1nntDSMSkbkeu5ofh87xQXPQPRdsMMBHCFiYkHW4cb17JgKG7Q27xNf,B5TvhoUfjvnXRYixXoJxhwEsVAKts8NE253q3wyebAjZ,6xvf7DF3xHK3BzEUnGMiRmSeR2ncPkmZ6ozvV7ZqhwMo,0.4788
5yeJCS3DZ1tgejQ3WHX5uHwuQUX5MZZFTTdkCHLBe6nzucCgxJCpyvpVWcx9JRt9w3ybNjN2CD8fg9cZCg9McT7C,Ei4iz3ks6JCcH2jh1dsJfxpREU4DKAaYuakX486TZqDD,ADiXVdd3fYsUWAzs3ujVpDBb9RRhhpoF3LFKPfzb3Ym3,1.425
wxc8vNUoCPdwxyTcr4fCex6cUnH3kytc9JYJoPGAmC1mCSS7UnpU6zBUWENAktG5ZUcR7jzjhoqYvhCNaJR1NrM,ADiXVdd3fYsUWAzs3ujVpDBb9RRhhpoF3LFKPfzb3Ym3,8WBMXixHknZSNufUyUXR6et6abuAjCm8kwFoyNZo4Aj2,0.9
4M28w4YUd6sgoZ5drpvAYCez3aoGpReyuadppVXN9h9RDCskPa29pFgBXrt6F1xvMJNLUFX2GGewJsVef2WbgBm9,8WBMXixHknZSNufUyUXR6et6abuAjCm8kwFoyNZo4Aj2,8hcqbjrAbopppozWRitfVL8dfZ7wtRHGcA4gcnFxqU7P,1
3UtvmsVNR3AgVHEdru2bHiunqPCW13TxPyhMWHQGhzqTfN1SwcU1Zd1d7QsyMT6SaWjo2RKar8JwRYHNMydE4nkm,8hcqbjrAbopppozWRitfVL8dfZ7wtRHGcA4gcnFxqU7P,BkJgphvhynBUG9xoQ4cqHzEJWoP6HCu4DeiL6Kx6dUUs,0.05
2KQCgiHshgASt444yZs9EvemzZR8D57XQK9zKTqgym34SZvHmH3d6FVRsNFpAZDtEo8DfxA8ecjNYQ12qudvGMzg,BkJgphvhynBUG9xoQ4cqHzEJWoP6HCu4DeiL6Kx6dUUs,FHNYVmLJV2AnBGAVgYcibqS4dnbp4PVp6VWhoPDkvNPW,0.68
634ECtSMG5PBPZSCYm8S7wqkuLuoxC6ZWTc8wC6ur5uprmjjbWmsCQYNPu3VQEPn5Ss6XbpEaxbuSVWeYaLyEizt,FHNYVmLJV2AnBGAVgYcibqS4dnbp4PVp6VWhoPDkvNPW,3bBBrHag2RL9ubhiKAQve3dRwizfryzy3QYCQbLAYQHP,0.959
2eJCfFfSGxSQjtgzNRPWV415SxMShFJaxXVYoi8zx2JtY4EtzX9kJ6yaZroXomhseQMBSsCkCHbqmiouhHYSaKLS,3bBBrHag2RL9ubhiKAQve3dRwizfryzy3QYCQbLAYQHP,5GLjApGgNsK63tt3XEHeL2MknS3Fi9c3v1UAe3ZgxRjN,0.8
5ym7oBhGz7eoRDLdU2YQfsU1xa1DH3evmpNBWBBnz7Tvk2QXbooiDyYjBunWFrYy68kHBGnJNGvtvAMNooTE76yi,5GLjApGgNsK63tt3XEHeL2MknS3Fi9c3v1UAe3ZgxRjN,3MRwsfqo8H7ihfBqLZiskECHFnM8ot2r1cA29aXH7X3D,0.66
3hK9R6GPag5ftDmRwdBVyBQkJaVhesuu4suVWRdSaBZ67cnSdXr7xkBfSwiZUww6afWJq3uS3n9yGTVXnYkY42ZQ,3MRwsfqo8H7ihfBqLZiskECHFnM8ot2r1cA29aXH7X3D,s57CskBcSWSPJCuy26GPhZuJSJJZc8NQruWtSjLPSkn,0.4
2jN5gWByvttMtJgL95rZzMhgvq7iLLmoBsKfUotWkiyzBcZyYzDePwmYX86Q7ofZuxgVe7n1UiPEbsKqVoydS1nk,6Q1BSrwaYBE3AyruVpc2VWYv8bz1idk23sRDExY9ywGW,8eyLbrz8b2HzoBrYLsmyk21E1PRLyyB44hPVciyoLXQG,0.9
31zkD4Vf3ubFqoXmwrTENaCV91q8sYxJGwUw6VS8i9Zr9iRWtsAgJu6FBtJe7EgNkJ4wo2N3F2sLUXnxMVyVqpAf,Bm2iukWMEo9FvzZMBXJRW65kMmspYMcNKGCF1s9jJvoF,331DMyHp77XJPhHUPtmwNMsQctdjenW7mSsR14cDmxXy,0.42
mJiqiBHAXZuNVyf5urFrfa91exZwyW6y7PkatNE9cLN8t8kr5VFbUqHkMRc5CymFEXPXt3UC5shSSVAUagrSZ7S,331DMyHp77XJPhHUPtmwNMsQctdjenW7mSsR14cDmxXy,3NdQwrMddZAvvem7KrTNqbB5rfbnfYr7KyYnSuW4J7yF,0.78
4i1MHMFugy5LUaNyL2p2PyVfPeJMyjmrviVZMaLYEXE3zhZTzeZzmdfJbsg7WvMzaFoCoQTbcdwzRu2T3nNdMnJL,3NdQwrMddZAvvem7KrTNqbB5rfbnfYr7KyYnSuW4J7yF,EV5ZiPxGUk5v9ftSp8hs1aybujabRQDUCZQY25bGCrkb,0.5
5aU9yDDqJfopEfN1oBm99aNgxcyXdXe99Eozc3zU1dEJkg8CBMW46eUs6JRzUzitqpGSMmkAxKBPJco215u5L6eu,5cfsiLysprJaBxzLbETTRAe6GLeC5WLSQENNcozTJLuQ,8WZuQsZyyQiEfaSjmuTkEQrA1PyQia6Ma8jwQw2484qc,1.98
7D3m1TmxvimwoiKekX5uPpuDNLbNq4GDSgRLokbe3YW8yqp2t9qitAevYawYCmNPnzo1UTH4hCFUZP8dTReVGD8,8WZuQsZyyQiEfaSjmuTkEQrA1PyQia6Ma8jwQw2484qc,68BQcXwwr8r7e13FPXweujCao8RnGsZV3Ak5xPX9emra,0.007
bcqB6b84LQVaCxT91HnwZnKdfQyqFfR14NWPcof5uZJfcMDaQG7NuNKFCEuLTkPzsoSw2ZU24D7GbG2EJfL4pFT,68BQcXwwr8r7e13FPXweujCao8RnGsZV3Ak5xPX9emra,GguaHJS5RYVhR9JcQ5ct151Q1Jj84wmoVBE5v3rsV13t,0.13
3YMzZvuNhyPtVuhPyAQnXMJ8sy5GFSeozasLbPZo7ejD6KX1W3RDSAwsRgjLAwRF1xWNMkRqH6HAwJr38LvZc3q8,Ge6erCBhh3ZcAKF2wAyT89TPLURCvCkukQi34ANjbxRC,87zMJUGRY7s7h9vhTiMM9ghyh7CL1NKuoi9DydUbCtR3,1.60204928
2Z8Z1AXPMff25S8kBecrkfaLrbVSiB3yyakCecXzsycyqeXuG9fq7ZPWjQvrWY8ypj2z6ZTtS8VKt3jnCbM2nksA,87zMJUGRY7s7h9vhTiMM9ghyh7CL1NKuoi9DydUbCtR3,GvJpGW5sgLbHBkG7RWiVSkvYqauJ5YKukgYaKMfsLjNR,1
58SKFrWYYgJDvB3QRawUH7X5ME4pqSZD9VJtvJbxi9J5neHPjoJZ2MrqbfKn8MuE7SKyzHoX8kfSxLLZgL33mtUw,GvJpGW5sgLbHBkG7RWiVSkvYqauJ5YKukgYaKMfsLjNR,HkCUUhBT3C65BYuYmhYrsuCNimTwg67FgzVWsTXgvs5e,0.8
3xXGFANKmwY1ofm5YudzpHtzruWRhY1aktHDAdA5wgEns1zNSwd29pye4iA81KcgMzwWwneUB7j7eZqy8wk2s2AW,HkCUUhBT3C65BYuYmhYrsuCNimTwg67FgzVWsTXgvs5e,J9Ua13uDA9GnbJzFUSwh5gp3W3Ri8Bb6dtnThPmLnKvz,0.8
24kbHZ2ZWPMmZbDKFMMryyR5mVSn4gJwZnmHt7fMBcNRbfAncAQSX5k3NoyRZ8U5eJ1nqHcfChFK3rwFCsUKscnS,5cfsiLysprJaBxzLbETTRAe6GLeC5WLSQENNcozTJLuQ,HWJUvB7hAhUH2dvuoDzznDF5dLQgGdBXWAUik7k7ju2,1.999999
53jcVCqjzKb4KXFjyx76qw7aodR2ZN69LUZ4AzUq2iukomSXztKH93RRpup2TgmwNMarfwTXTMaw47U3x9GtexVV,HWJUvB7hAhUH2dvuoDzznDF5dLQgGdBXWAUik7k7ju2,8JYPu7GF4t1Htx35HFeyXmmTwqffat33mYUj8qvxLFH7,0.54
3ay4gTSdqX6BxdsWMVv54UxNNoxh7n6DBjr96GJAa4FSsM34232NAEvVDyDoD8MZ8ZChDb85h6VDn73D7KaaNkaG,8JYPu7GF4t1Htx35HFeyXmmTwqffat33mYUj8qvxLFH7,4djtwML8AnewbhFYuZgGEcK3mE5SQedCMYer9eiiRtqb,0.5
2mrRXvxpCFQ9WaSug5F1TNCCTA1rJAiJsu1dB9mwa9AwTZVC1NtEBeD527f8Z1pGUCK1kgfXJx5nJpPodF4jXdUr,4djtwML8AnewbhFYuZgGEcK3mE5SQedCMYer9eiiRtqb,CxaWoGcv8LtJa48Hzq7BR83oQbBGbBpnsYfE4QqaVue3,0.79
375iEfsd4uBZRtCw214vNtQ9adrwSKb85c1VEfSXBGoKfv92KjL4LKQj1G6XyMGDu6R6ByoKEbt1NaaMDcBejF6J,CxaWoGcv8LtJa48Hzq7BR83oQbBGbBpnsYfE4QqaVue3,2w7yF2ZxeiFuJKqaVmeW2A9qNNH6QeHmYYp1ND9Tjj1J,0.72
WkQvUjWtWgsFSxiHbJEqymGcwj2k3z2nZP5uNBBJfXRJUNUkipyszCY6gskaCD6bZSe2DixemKBP5PdZ8m9wyJV,Fx9CWA7u8psueSMQjcVCCszcwKbqrmnY2kjB9wmUirRh,CgmK7rcN65vTn2eoZ6dDeKtRXEwpGM8L7PxhrQniwCrU,0.89
5hEvqZvrqZ1BxWrhXhJxgLvnwJ7cAR7otLAMa5fUiDjMvs5qdYFke8LNC8hkTV51DpwVHtUDhvUz4JNLmynKrTVf,CgmK7rcN65vTn2eoZ6dDeKtRXEwpGM8L7PxhrQniwCrU,FJH7DTuHzE1LV7QBeE1GsNwfZu1qTawewSWeSeYWSwcL,0.6
2uKWNAYNawVUTvxn48KX3TzALJodNSfA6tXiqd247nHCAdCEVy4giV2diGGMnYvK5J3FiwdSb9fVUEzvvtahV8Kr,8Fmi8k6BbYokB36zm2gY51xAy8gqbm3qdguVc5HoVLv,8aW8CpLVqVKfrbtyxoFRW4BUQwHnf7iyx5gMuYSjq6Gz,0.5
3w7nR13rBj8zFtanPY2XzTpc8LKdnWFKMKFqefhgqvF1SLKLL6f2WhXyahDDEu2XTNEHsRBD3R9QuGr2yWajbdU9,8aW8CpLVqVKfrbtyxoFRW4BUQwHnf7iyx5gMuYSjq6Gz,EcpxYVWWAmty8Aj4vQs72uJ3TMfiLGTVb9ZtpB225boQ,0.75
3rSiFipEZG4gvS4YXF3n1jAGfrSDWqgA4kznTgNNEhgi8TJpa6LBjsKdDSwp4quohCjkKSDxgpgK6CSat9hjHmFK,EcpxYVWWAmty8Aj4vQs72uJ3TMfiLGTVb9ZtpB225boQ,A6YoN8adbKqBfFKDnFJvoWN7hufgNjjEqbXrfnENKAxj,0.86969696
56KAiydNE3zS3RyXpQVG82u8oHX5HXAoN5CxJD39n5fSN7UVT4e23JdSdCCN82DAufhhJ769RgfmdkzfUJSwe7ji,A6YoN8adbKqBfFKDnFJvoWN7hufgNjjEqbXrfnENKAxj,FCqUZ4rqySYVTG9HnkPQv6r5M5KMQw2V6NCJkPXV4SW7,0.4
5cLJnLr37eaL83BUyeCCuvPwpoBNZfKMwrKxj8g7r5aTd8vy8n7y5Y9g2QDtLHmAnbagdcVmH1FoaZf4FAK8u71e,H2TqVcmA6v2gX68pEdNfshwaJDDzfYm7eUrt9sWFRGdD,BU6MYuvjvoXokRWic2drhzRtuG4oHt7FDpkAHB7AT8RJ,0.1
VuEyycKyT5LvJ7Cqwodz4RmLFPE48VC8ojLKDm341FJNKK2ppfYchW3iGdHcL6w5KYsss5S3kG9xwwqZKHrhFUY,BU6MYuvjvoXokRWic2drhzRtuG4oHt7FDpkAHB7AT8RJ,FHqAqkvtHozwd6JmTekACH4ggTpkrkfXKaRtwWSyBvjp,0.65
2sgRVM5ad53wxmH6H1RakNCnEZRyQBTmtpXEUGyC2ZeDmpj4zxToTEfFEMqv1Tg1ytSL97g44KvuUuUvHCC65dnv,FHqAqkvtHozwd6JmTekACH4ggTpkrkfXKaRtwWSyBvjp,ARctd5w8vU7mu7StTfjHkzNbUtSH1ujT5DXyfDBgqkLT,0.499
GCASjJ5g2KgCvNzUKfh8oHBcHPmxq95ubHw7ZK9iz1FMVt4eKyrnJB2Cz4azLWvXoZ6uzMfBJngKFpRjwn3Ps8y,2GmGo7SKwFvzSvDJASLLTvTpUKdQ7PuHkq8iATUbAcR4,79GKBG9tTFFhGyNTCygrWoNFhvE292GkVFFctBaUV85J,0.7
4SgTqCPQKbpFkRgMYQuM8ui78oeVrvPgXF5tBuT7AaXFE7fSBDxvtHTGR9b32jV6a5Dv6bVSRusVChXdoCFAh4nS,6DxS3K5F24oq7qe8Yx3PLMvyaizXb2NdjZwKZzgnDoLY,HWtmxc2fbh12AsvGbZQW52vdG1hWBtjMKv1wFXm858sM,0.24
3hcdq2Lxh6aJK1aFmU6SuRVhDfjj8iPDTgUb5Aw9wQTy3RjVA3ZNAaHb5GngAFQTQYAMnc37baKKWh65PAYGYNam,HWtmxc2fbh12AsvGbZQW52vdG1hWBtjMKv1wFXm858sM,CNJBcJMHTt4SR9LFMuqny2DLATzsYbP7M5YXzeKv1sp1,0.6
23Rw9TyCHoWnsWWmP5nArzrHm91T1rZx3SBNPHgALbmpYo1woDbmYmcP7tG28oXgprtqVdGkSwEWTYkXqGwiGsCX,CNJBcJMHTt4SR9LFMuqny2DLATzsYbP7M5YXzeKv1sp1,AFzKiuErHHts3PfcfQLM7DQtA1bC8AZeSrzSXS8UhN4v,0.33
3tmGpy49dEXxVi3WcdSJj1dxV1ikXCRGL5yNqQMKCuba8ScVUUzeo6qRDkBX6n1yRncyjgwpAfxv49xMRRCpaDiW,AFzKiuErHHts3PfcfQLM7DQtA1bC8AZeSrzSXS8UhN4v,WLYJBnzsQLqy9CXPRgUfVdhnv8DHvaAGfMbDCmsvr4f,0.4
21hsxEPuxaUqY6DvNr3Fyi47nswuuEEYGaxFBJvZ2NSkaN6p1Rx1ecWUw1pvVnTHx3sQhouVcJbWf8ZJSwHyXmtZ,2jp39KBpT8VJUVrmeRcwzxJi7gd847ZRwg5RHnirLZRP,AsSTaHF99fvManxKCeZQBFtHyFwTqs24rLjbzRf1W3PJ,1.9
39La3NJQcgRpvGcDS4PjuN8SsbAu7MmE2mdUTrAyzvrvd1VeVSfzF7ikLHtoGnsDMe3UK8QRf1SWHwwtcpEDK2qM,AsSTaHF99fvManxKCeZQBFtHyFwTqs24rLjbzRf1W3PJ,3mxAH8pV1T5pmsnrhFfhXsfRrEhFbdVPCPdpY32kfard,2.25
3JZ6s3pwH1u9tqSeA13LiPESTygeu2hGQXZGTb9WWj1MHe1zQk2Q1p1bR5mKSP4Uq71XfK54EsNsShMNcW8myZXV,3mxAH8pV1T5pmsnrhFfhXsfRrEhFbdVPCPdpY32kfard,4aXVUSeF9zq37hT6vmCS8cYtAjEfot1TKyomrr5RS18f,0.78
54W3LqzqLtEKbDbGDffXTViTxWRwR4FUAaK2M76A5CpqjhcdEsougmDp1auQ3PY7MEbeC25Lmzq5jbL5ScA3HytQ,4aXVUSeF9zq37hT6vmCS8cYtAjEfot1TKyomrr5RS18f,ocg8GFKNhvrTrJxwPHJmSv8zYYWrRjzwFccmTCvbvyc,0.48
