hash,buyer,seller 
558t328nMLTAGSobd6pVAZdm3WyvubBHtMS5iGSSnPb3HY8YqYLSDwCxf2RiaivDRXX69qkgEWA1rH6qQfRZuhZF,HEJsi2XABbfiB2Szzm3fbVsFevkAwdrCykESLCyySP5o,DA2V4wP4pWWXvHy3V3J3YXaQNk3sWZsHEZ7FvxdwfxE1,0.447
5dp5ujhJGrCfmQhAnyjDMVYu8Qav1dgg8WqeN2SVfkxRnKT1dexE99pV8LNtrBxnDbXzhx1985k2PWSBAZs2NkNi,A1Saktj6T3VLzMvhYrnXeZ7chzRfF9SHDvf2Ci66qMYr,segs3rRuhXXjASw6ZRZUwVuavec4HbXbzU7m3o4phX5,0.48
2Wqbz2vZ7GkcBwRTgWXgcHnQyAnhA48BKTTmcEYZTqoUaF2cbEzVTJDhXL196wCPETUQdogS3oFMj2DWtHZyyopb,AJ4T2maWKSmSUxdXZoJbzQAaBVGyE8R8uWifyHxuwQ7b,3nmkV7c9KG5gvseK8fFEmpLpWXgJngpDLs2nDmbR4S1s,0.5
3xTTfWbQZBgxK6YEajB3FWt45ngcun9WbWv8GCtHSqEdEegJQ8nr5wU57Pr8SroJ7Z4GV3Sr7qqqfk9ohDuJNyi3,3nmkV7c9KG5gvseK8fFEmpLpWXgJngpDLs2nDmbR4S1s,AYQxH5Hzsz9X4GfvGQFgWYiJDsy2dGSsAJJkRNp3dvNn,0.58
3ZBJHL9CST9vpz54KQBaDvWLCUz9Edk3q1hZJcyjjQACcwEAW7zsKhChiAAQCHHH2getKqqZM4WaFmiwS7cfzkuF,AYQxH5Hzsz9X4GfvGQFgWYiJDsy2dGSsAJJkRNp3dvNn,8FmiaVoXvD5iuhbEfghqCRCg11em7DWUogLk6zyVPnte,0.38
5BHuiQF2hDD8RuRxU1Wwxb1pamiKJw1WrzWoTkE53RjFNdKW5pjLK6L1V1GVXVzsqF7dM9JZEbRYihMppvL8pCzp,8FmiaVoXvD5iuhbEfghqCRCg11em7DWUogLk6zyVPnte,2VXs6BQX2X4rUNBESmPqNKDisUAB1c6LEoDa92QSgXft,0.398
hY9H5d5oFAJtb8NKvFQPB47tmVho91TtytnD2cDdE2QXZVUJEYJybnrBtDUETz9xvoT6RVVu1aqhzVf1rAZMzPG,HAdHwuZdsTzy9zYt36hAa3YmcRM5MRsTawvkwXR22ApD,DwDekqVhhTHJR3nSBzSZawnmbSZWDDioUaJemR15P65m,0.45
1ReFrS1hSb1WBJRumTPRpqguZEa2xN7rJxwWWcSweQCoP7u5uYiRUF3k2iyPNws4ZxqWj8df8NWqYBmNaNwxotp,DwDekqVhhTHJR3nSBzSZawnmbSZWDDioUaJemR15P65m,9Ek5zoYLmsxGTMPJG4KUreuaqECtHaUN59Y4YtqeE2BR,0.423
2fkSixVHYssoZGStYC2ToeN7Rz7fLThp2BKVXT5BoAMT4RmBoZzYrALDx36fMvwTpaMs9UACXasDEnAszg6WRtqC,9Ek5zoYLmsxGTMPJG4KUreuaqECtHaUN59Y4YtqeE2BR,92rptRokFJT8NENwNdaWv6kR1KFGUJZFsnAFkG3S2PgU,0.38
4PYCCpAwGXMK1j8PjrGeKs2Npv6mnxbYvkGRn9ckuJhV4gyHLor7sUg49Jo3jkxAFDNeWP86JiumzqQykBdSXeYN,92rptRokFJT8NENwNdaWv6kR1KFGUJZFsnAFkG3S2PgU,2R9ntQJkeDKPUnciSj1jTW9cLb532CjmwcrDemWiuCgb,0.43
